,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,play
152640,14,3244,2,6:36,SJS,14,10,OCO,OCO,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Donaldson, N. of 46 yards. Touchback."
136233,12,2915,2,2:11,YKW,7,13,SJS,YKW,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by (R) Donaldson, N. of 32 yards."
53201,4,755,1,8:47,PHI,14,0,YKW,PHI,4.0,8.0,47.0,5.378384365263365,86.508979413053,"Punt by Lombardi, J. of 31 yards."
125618,12,2794,1,1:34,NO ,3,0,BAL,BAL,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by PuntMachine8, Z. of 46 yards. Touchback."
211646,17,4359,4,4:23,OCO,28,17,BAL,BAL,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Dasistwirklichseinnachname, A. of 46 yards. Touchback."
8659,1,15,3,11:50,ARI,10,3,COL,COL,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Nugent, A. of 46 yards. Touchback."
223211,18,4592,4,8:57,CHI,16,28,BAL,CHI,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Brand, F. of 30 yards. No return."
124134,11,2727,2,2:21,COL,7,17,BAL,BAL,4.0,7.0,47.0,5.378384365263365,86.508979413053,"Punt by Leg, P. of 47 yards. Touchback."
87957,9,2357,1,4:19,OCO,14,0,BAL,OCO,4.0,8.0,47.0,5.378384365263365,86.508979413053,"Punt by Turkleton, T. of 47 yards. Touchback."
210966,17,4356,3,13:40,SJS,0,17,OCO,SJS,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Dasistwirklichseinnachname, A. of 46 yards. Touchback."
221839,18,4586,2,6:36,SJS,3,14,NO ,NO ,4.0,8.0,47.0,5.378384365263365,86.508979413053,"Punt by Bobby, K. of 47 yards. Touchback."
176289,16,3865,3,10:30,CHI,6,21,AZ ,CHI,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Lawes, S. of 32 yards. No return."
222092,18,4587,3,6:36,BAL,14,19,COL,BAL,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Harris Jr, S. of 46 yards. Touchback."
59037,4,997,2,5:54,YKW,10,20,OCO,OCO,4.0,7.0,47.0,5.378384365263365,86.508979413053,"Punt by Lombardi, J. of 47 yards. Touchback."
136100,12,2914,4,13:32,OCO,7,24,BAL,OCO,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Turkleton, T. of 46 yards. Touchback."
175559,16,3862,2,14:54,PHI,7,0,CHI,CHI,4.0,1.0,46.0,5.378384365263365,86.508979413053,"Punt by Frost, K. of 46 yards. Touchback."
161766,15,3364,1,8:47,PHI,0,0,NO ,NO ,4.0,6.0,47.0,5.378384365263364,86.43730338868315,"Punt by Fulture, K. of 47 yards. Touchback."
211680,18,4537,1,10:32,YKW,0,0,SJS,SJS,4.0,6.0,47.0,5.378384365263364,86.43730338868315,"Punt by Legman1, Z. of 47 yards. Touchback."
59845,6,1565,1,11:58,COL,0,0,SJS,SJS,4.0,5.0,47.0,5.378384365263364,86.43730338868315,"Punt by McCormick, M. of 30 yards. No return."
207061,17,4338,1,11:02,PHI,0,0,YKW,PHI,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Bobby (R), K. of 47 yards. Touchback."
108422,11,2655,1,11:36,OCO,0,0,BAL,OCO,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Turkleton, T. of 31 yards."
185921,16,3911,1,4:40,CHI,0,0,AUS,AUS,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Fulture, K. of 47 yards. Touchback."
131504,12,2893,1,7:35,PHI,0,0,AZ ,PHI,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Jackson, D. of 47 yards. Touchback."
9966,1,28,1,7:00,YKW,0,0,SJS,SJS,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Booter, A. of 47 yards. Touchback."
10821,1,59,2,15:00,YKW,3,3,COL,YKW,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Kicksit, B. of 47 yards. Touchback."
156776,15,3341,1,5:49,COL,0,0,BAL,COL,4.0,4.0,47.0,5.378384365263364,86.43730338868315,"Punt by Frost, A. of 47 yards. Touchback."
34921,3,297,4,12:06,LV ,10,31,OCO,OCO,4.0,2.0,83.0,5.373199737600002,86.40146537649822,"Punt by Walsh, B. of 50 yards."
37606,3,309,4,2:40,OCO,29,21,LV ,LV ,4.0,8.0,41.0,5.353256553508853,86.29395133994346,"Punt by Sims, A. of 41 yards. Touchback."
75051,6,1634,1,11:04,YKW,0,0,PHI,PHI,4.0,25.0,41.0,5.353256553508853,86.29395133994346,"Punt by Forfeit, N. of 41 yards. Touchback."
53622,4,757,1,11:43,ARI,0,0,LV ,LV ,4.0,10.0,41.0,5.353256553508853,86.29395133994346,"Punt by Ronaldo, C. of 40 yards. No return."
125976,12,2795,4,8:40,PHI,38,10,YKW,YKW,4.0,8.0,41.0,5.353256553508853,86.29395133994346,"Punt by Legman1, Z. of 31 yards. No return."
21420,2,79,2,1:20,SJS,10,14,OCO,SJS,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by Langdon, J. of 41 yards. Touchback."
85410,9,2345,2,10:14,BAL,10,7,YKW,YKW,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by Turkleton, T. of 41 yards. Touchback."
53549,4,756,3,2:22,BAL,12,17,PHI,BAL,4.0,8.0,41.0,5.353256553508853,86.29395133994346,"Punt by Harris, S. of 41 yards. Touchback."
7969,1,39,1,10:12,COL,0,0,OCO,COL,4.0,15.0,41.0,5.353256553508853,86.29395133994346,"Punt by Ronaldo, C. of 37 yards."
34530,3,296,1,12:20,PHI,0,0,ARI,ARI,4.0,20.0,41.0,5.353256553508853,86.29395133994346,"Punt by Harris, S. of 38 yards. No return."
108389,10,2580,4,4:53,NO ,23,29,BAL,NO ,4.0,9.0,41.0,5.353256553508853,86.29395133994346,"Punt by Turkleton, T. of 41 yards. Touchback."
139540,12,2931,1,12:30,SJS,0,0,PHI,SJS,4.0,15.0,41.0,5.353256553508853,86.29395133994346,"Punt by Fulture, K. of 41 yards. Touchback."
120992,11,2712,4,5:35,SJS,7,34,YKW,SJS,4.0,9.0,41.0,5.353256553508853,86.29395133994346,"Punt by Forfeit, N. of 41 yards. Touchback."
95606,10,2521,3,11:28,NO ,20,7,BAL,BAL,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by PuntMachine8, Z. of 41 yards. Touchback."
52390,4,751,1,1:28,OCO,0,0,ARI,ARI,4.0,10.0,41.0,5.353256553508853,86.29395133994346,"Punt by Madlad, B. of 41 yards. Touchback."
23168,2,102,4,0:11,BAL,9,27,ARI,BAL,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by Ronaldo, C. of 41 yards. Touchback."
141871,14,3193,3,8:07,YKW,12,10,BAL,BAL,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by PuntMachine6, Z. of 41 yards. Touchback."
185666,16,3909,4,5:22,BAL,12,16,PHI,BAL,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by Frost, K. of 41 yards. Touchback."
165217,15,3380,2,7:33,PHI,3,21,BAL,PHI,4.0,7.0,41.0,5.353256553508853,86.29395133994346,"Punt by Frost, A. of 41 yards. Touchback."
199950,17,4303,4,7:52,YKW,27,23,PHI,YKW,4.0,7.0,83.0,5.347263283200001,86.19838330745033,"Punt by Castleberry, R. of 33 yards."
198423,17,4296,4,9:10,AZ ,17,30,AUS,AUS,4.0,4.0,62.0,5.315625,86.15856329391151,"Punt by Lawes, S. of 60 yards. No return."
112295,11,2672,4,0:13,AZ ,20,27,COL,AZ,4.0,1.0,57.0,5.307420975774408,86.142635288496,"Punt by Leg, P. of 43 yards. Touchback."
55435,4,765,4,12:14,COL,0,33,OCO,OCO,4.0,2.0,72.0,5.307253190400002,86.142635288496,"Punt by Kicksit, B. of 45 yards."
210831,17,4355,4,9:11,AUS,13,33,AZ ,AZ,4.0,5.0,75.0,5.3071942482,86.13865328714212,"Punt by Crisco, A. of 49 yards. No return."
27903,3,264,4,0:21,BAL,13,13,OCO,BAL,4.0,9.0,80.0,5.304201711200001,86.13865328714212,"Punt by Sims, A. of 35 yards. No return."
16293,2,73,4,4:55,YKW,3,17,COL,COL,4.0,9.0,71.0,5.290635150000002,86.12670728308048,"Punt by Booter, A. of 35 yards. No return."
51654,4,747,4,9:14,SJS,23,6,PHI,SJS,4.0,4.0,61.0,5.281982884799999,86.11077927766496,"Punt by Harris, S. of 39 yards."
86167,9,2348,4,9:38,PHI,10,44,NO ,NO ,4.0,13.0,49.0,5.275285682106891,86.10679727631107,"Punt by (R) Meoff, B. of 33 yards."
127495,12,2802,4,12:19,AZ ,14,42,BAL,AZ,4.0,2.0,82.0,5.2665359544,86.09485127224943,"Punt by Turkleton, T. of 38 yards."
104915,10,2564,3,2:38,COL,14,26,NO ,NO ,4.0,8.0,49.0,5.260801259752496,86.09485127224943,"Punt by McCormick, M. of 49 yards. Touchback."
135882,12,2913,4,9:17,NO ,31,17,YKW,NO ,4.0,5.0,81.0,5.2568926326,86.09086927089555,"Punt by Forfeit, N. of 41 yards. No return."
44619,4,715,4,12:21,COL,20,23,LV ,LV ,4.0,6.0,80.0,5.250356109599999,86.06697726277227,"Punt by Kicksit, B. of 47 yards."
226314,18,4607,4,5:00,PHI,12,26,YKW,YKW,4.0,9.0,79.0,5.250000000000001,86.06697726277227,"Punt by Frost (R), B. of 59 yards. No return."
227751,18,4614,4,9:20,SJS,20,10,PHI,SJS,4.0,6.0,63.0,5.231923199999999,86.03113925058734,"Punt by Frost (R), B. of 63 yards. Touchback."
53553,4,756,3,0:42,BAL,12,17,PHI,PHI,4.0,2.0,72.0,5.2212118784,86.0191932465257,"Punt by Turkleton, T. of 55 yards. No return."
227545,18,4613,3,0:42,AZ ,17,20,COL,COL,4.0,2.0,73.0,5.2212118784,86.0191932465257,"Punt by Clutch (R), C. of 40 yards."
84862,9,2342,4,12:25,SJS,17,26,AZ ,AZ,4.0,2.0,72.0,5.2181793,86.01521124517183,"Punt by Corbett, K. of 51 yards. No return."
31637,3,282,3,3:50,YKW,15,10,SJS,YKW,4.0,1.0,76.0,5.2030520000000005,86.00724724246406,"Punt by Blewitt, I. of 44 yards. No return."
47924,4,730,4,9:24,ARI,38,10,PHI,ARI,4.0,4.0,74.0,5.1988180608,86.00724724246406,"Punt by Harris, S. of 39 yards."
222121,18,4587,4,12:28,BAL,14,19,COL,COL,4.0,6.0,78.0,5.1942062592,86.00724724246406,"Punt by Brand, F. of 59 yards. No return."
125536,12,2793,4,9:25,PHI,26,14,OCO,PHI,4.0,4.0,79.0,5.190575174999999,86.00724724246406,"Punt by PuntBotPunt, Z. of 48 yards."
4292,1,41,4,15:00,BAL,29,17,COL,BAL,4.0,1.0,75.0,5.187,85.98136423366384,"Punt by Darkapple, J. of 47 yards. No return."
49659,4,738,4,8:12,BAL,17,10,SJS,BAL,4.0,8.0,77.0,5.180496179200001,85.96344522757138,"Punt by Blewitt, I. of 53 yards. No return."
81173,9,2325,3,12:36,NO ,13,7,YKW,NO ,4.0,14.0,45.0,5.178666369526934,85.96344522757138,"Punt by Forfeit, N. of 45 yards. Touchback."
19580,2,66,4,5:09,YKW,19,34,BAL,BAL,4.0,8.0,74.0,5.1775365252000025,85.96344522757138,"Punt by Booter, A. of 39 yards. No return."
132260,12,2896,4,9:27,YKW,6,33,PHI,PHI,4.0,4.0,64.0,5.1741294066,85.96344522757138,"Punt by Forfeit, N. of 63 yards. Touchback."
97799,10,2531,4,12:31,COL,27,10,SJS,COL,4.0,3.0,66.0,5.1703695576,85.95548122486362,"Punt by Corbett, K. of 52 yards. No return."
173506,16,3852,4,12:31,NO ,10,33,AZ ,AZ,4.0,3.0,61.0,5.1703695576,85.95548122486362,"Punt by Frost, A. of 50 yards. No return."
96028,10,2523,3,13:13,COL,10,7,AZ ,COL,4.0,10.0,45.0,5.169574192686086,85.95548122486362,"Punt by Jackson, D. of 45 yards. Touchback."
20304,2,83,1,5:22,LV ,7,7,SJS,LV ,4.0,9.0,45.0,5.163248990652829,85.82805718153944,"Punt by Laces, K. of 45 yards. Touchback."
135017,12,2909,4,14:17,YKW,7,27,AZ ,YKW,4.0,3.0,45.0,5.163248990652829,85.82805718153944,"Punt by Jackson, D. of 45 yards. Touchback."
19992,2,100,4,11:59,SJS,9,14,COL,SJS,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Kicksit, B. of 45 yards. Touchback."
137184,12,2919,4,14:53,NO ,21,23,COL,NO ,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Leg, P. of 45 yards. Touchback."
194846,17,4214,4,5:29,COL,10,26,CHI,COL,4.0,3.0,45.0,5.163248990652829,85.82805718153944,"Punt by Fulture, K. of 45 yards. Touchback."
187013,16,3916,3,8:52,SJS,14,13,BAL,BAL,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Donaldson, N. of 45 yards. Touchback."
78205,9,2312,2,7:49,SJS,0,6,NO ,NO ,4.0,16.0,45.0,5.163248990652829,85.82805718153944,"Punt by Corbett, K. of 45 yards. No return."
171497,15,3410,1,9:19,COL,3,0,OCO,OCO,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Ramero, E. of 45 yards. Touchback."
2216,1,58,2,12:15,SJS,9,0,COL,COL,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Laces, K. of 45 yards. Touchback."
48197,4,732,1,7:42,ARI,0,0,SJS,SJS,4.0,7.0,45.0,5.163248990652829,85.82805718153944,"Punt by Ronaldo, C. of 45 yards. Touchback."
115121,11,2685,4,13:47,YKW,24,10,SJS,SJS,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Forfeit, N. of 45 yards. Touchback."
46744,4,725,3,11:10,COL,10,28,SJS,COL,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Blewitt, I. of 45 yards. Touchback."
205866,17,4332,2,9:31,SJS,6,0,OCO,SJS,4.0,10.0,45.0,5.163248990652829,85.82805718153944,"Punt by Dasistwirklichseinnachname, A. of 41 yards. No return."
123043,11,2722,2,0:20,SJS,7,14,NO ,NO ,4.0,10.0,45.0,5.163248990652829,85.82805718153944,"Punt by Corbett, K. of 45 yards. Touchback."
190595,16,3933,1,12:41,AUS,0,0,PHI,PHI,4.0,7.0,45.0,5.163248990652829,85.82805718153944,"Punt by Crisco, A. of 45 yards. Touchback."
81387,9,2326,3,12:11,SJS,0,6,COL,SJS,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by McCormick, M. of 45 yards. Touchback."
168645,15,3396,2,1:54,NO ,10,17,YKW,YKW,4.0,10.0,45.0,5.163248990652829,85.82805718153944,"Punt by Crisco, A. of 30 yards."
229042,18,4621,2,11:46,PHI,10,7,AUS,AUS,4.0,3.0,45.0,5.163248990652829,85.82805718153944,"Punt by Frost (R), B. of 45 yards. Touchback."
221798,18,4586,1,3:31,SJS,3,0,NO ,SJS,4.0,13.0,45.0,5.163248990652829,85.82805718153944,"Punt by Frost, A. of 45 yards. Touchback."
117543,11,2696,4,11:43,SJS,10,31,AZ ,SJS,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Jackson, D. of 45 yards. Touchback."
112442,11,2673,3,2:19,SJS,7,6,OCO,OCO,4.0,3.0,45.0,5.163248990652829,85.82805718153944,"Punt by Corbett, K. of 45 yards. Touchback."
7607,1,31,2,13:34,OCO,0,5,ARI,OCO,4.0,2.0,45.0,5.163248990652829,85.82805718153944,"Punt by Nugent, A. of 45 yards. Touchback."
95529,10,2521,1,0:52,NO ,13,7,BAL,NO ,4.0,12.0,45.0,5.163248990652829,85.82805718153944,"Punt by PuntBot, Z. of 45 yards. Touchback."
227804,18,4615,1,9:07,CHI,0,0,OCO,OCO,4.0,7.0,45.0,5.163248990652829,85.82805718153944,"Punt by Fulture, K. of 45 yards. Touchback."
193149,17,4206,4,12:32,OCO,7,23,SJS,SJS,4.0,2.0,71.0,5.162454220800002,85.6926691355075,"Punt by Dasistwirklichseinnachname, A. of 38 yards."
132928,12,2899,4,12:33,BAL,14,27,SJS,SJS,4.0,3.0,79.0,5.154553975200001,85.67674113009198,"Punt by Turkleton, T. of 64 yards. No return."
196933,17,4289,4,12:34,COL,20,24,YKW,YKW,4.0,5.0,82.0,5.146668806400001,85.61701110978377,"Punt by Jones II (R), J. of 41 yards."
37585,3,309,4,8:18,OCO,26,21,LV ,OCO,4.0,7.0,73.0,5.131448972800001,85.54533508541392,"Punt by Walsh, B. of 35 yards. No return."
67018,6,1597,3,9:59,SJS,21,20,BAL,SJS,4.0,8.0,49.0,5.115794215581861,85.53338908135228,"Punt by Turkleton, T. of 34 yards. No return."
914,1,51,4,12:39,ARI,13,17,COL,COL,4.0,6.0,64.0,5.107468610399999,85.5294070799984,"Punt by Nugent, A. of 35 yards."
174336,16,3856,4,12:39,SJS,14,17,AZ ,AZ,4.0,4.0,63.0,5.107468610399999,85.5294070799984,"Punt by Donaldson, N. of 52 yards."
198022,17,4294,4,5:18,PHI,20,33,BAL,BAL,4.0,9.0,64.0,5.105942601600001,85.5294070799984,"Punt by Castleberry, R. of 64 yards. Touchback."
71717,6,1618,4,12:40,OCO,23,13,PHI,OCO,4.0,2.0,69.0,5.099673600000001,85.5294070799984,"Punt by Harris, S. of 64 yards. No return."
108768,11,2656,3,4:11,SJS,14,22,YKW,YKW,4.0,1.0,71.0,5.093437796,85.52144307729064,"Punt by Corbett, K. of 41 yards."
11359,1,61,4,9:38,COL,6,22,ARI,ARI,4.0,4.0,71.0,5.0846274864,85.509497073229,"Punt by Kicksit, B. of 31 yards."
27873,3,264,4,8:24,BAL,13,13,OCO,BAL,4.0,2.0,72.0,5.0828517376,85.509497073229,"Punt by Sims, A. of 39 yards."
224243,18,4597,4,8:25,PHI,23,20,BAL,PHI,4.0,7.0,64.0,5.0747958,85.50153307052125,"Punt by Brand, F. of 39 yards. No return."
83761,9,2337,4,5:23,YKW,28,28,COL,YKW,4.0,5.0,82.0,5.066541999600001,85.48560506510572,"Punt by McCormick, M. of 37 yards."
5920,1,34,4,5:25,SJS,3,23,ARI,ARI,4.0,7.0,66.0,5.050856250000001,85.47764106239796,"Punt by Laces, K. of 48 yards."
163396,15,3371,3,1:07,SJS,10,3,YKW,SJS,4.0,2.0,61.0,5.0496305184,85.47764106239796,"Punt by Harris Jr, S. of 60 yards. No return."
208835,17,4346,4,3:39,OCO,20,24,BAL,BAL,4.0,2.0,52.0,5.048953523596261,85.47365906104407,"Punt by Dasistwirklichseinnachname, A. of 51 yards. Touchback."
40553,3,323,4,8:30,SJS,20,28,YKW,YKW,4.0,7.0,74.0,5.0347024000000005,85.44976705292079,"Punt by Blewitt, I. of 50 yards. No return."
27245,3,261,4,8:30,PHI,16,20,YKW,YKW,4.0,9.0,71.0,5.0347024000000005,85.44976705292079,"Punt by Harris, S. of 44 yards."
134810,12,2908,4,10:08,SJS,36,20,NO ,SJS,4.0,18.0,49.0,5.03041389263886,85.44578505156692,"Punt by Meoff, B. of 49 yards. Touchback."
69135,6,1606,4,5:28,PHI,30,18,NO ,PHI,4.0,7.0,81.0,5.027407257600001,85.44578505156692,"Punt by Leg, P. of 38 yards."
210597,17,4354,4,12:50,CHI,6,33,BAL,BAL,4.0,2.0,66.0,5.0225448,85.44578505156692,"Punt by Fulture, K. of 31 yards."
72782,6,1623,3,0:25,AZ ,16,30,OCO,OCO,4.0,1.0,71.0,5.009765625,85.44180305021304,"Punt by Jackson, D. of 54 yards. No return."
102162,10,2551,4,12:52,AZ ,7,21,COL,COL,4.0,2.0,73.0,5.0072974848000005,85.43782104885916,"Punt by Jackson, D. of 31 yards."
27898,3,264,4,1:01,BAL,13,13,OCO,OCO,4.0,8.0,80.0,5.007157135200001,85.43782104885916,"Punt by Turkleton, T. of 61 yards. No return."
19156,2,111,4,12:53,YKW,26,24,SJS,YKW,4.0,5.0,87.0,4.999696039199999,85.42587504479752,"Punt by Laces, K. of 51 yards."
177618,16,3871,4,5:32,CHI,26,17,AZ ,CHI,4.0,9.0,85.0,4.9962902784,85.42189304344363,"Punt by Lawes, S. of 43 yards."
138060,12,2923,4,9:50,COL,31,3,SJS,COL,4.0,4.0,76.0,4.988809799999999,85.41392904073588,"Punt by (R) Donaldson, N. of 55 yards."
90064,9,2366,4,12:55,YKW,28,17,COL,YKW,4.0,2.0,75.0,4.9845375,85.40596503802811,"Punt by McCormick, M. of 63 yards. No return."
94061,10,2514,4,9:51,BAL,48,9,PHI,BAL,4.0,5.0,75.0,4.9809101922,85.39800103532035,"Punt by Meoff, B. of 39 yards."
18169,2,92,1,12:23,SJS,0,0,BAL,SJS,4.0,2.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Turkleton, T. of 34 yards."
68768,6,1605,1,6:07,COL,0,0,NO ,NO ,4.0,2.0,49.0,4.9799855233920045,85.36017202245849,"Punt by McCormick, M. of 49 yards. Touchback."
200208,17,4305,1,0:30,OCO,3,3,AZ ,OCO,4.0,2.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Lawes, S. of 49 yards. Touchback."
56754,4,772,1,11:23,ARI,0,0,COL,COL,4.0,3.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Ronaldo, C. of 49 yards. Touchback."
183892,16,3901,1,2:01,AZ ,0,0,OCO,OCO,4.0,2.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Lawes, S. of 33 yards."
154085,14,3251,1,0:08,PHI,3,10,YKW,YKW,4.0,9.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Fulture, K. of 46 yards. No return."
156766,15,3341,1,9:05,COL,0,0,BAL,BAL,4.0,2.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Ramero, E. of 49 yards. Touchback."
151943,14,3241,1,9:33,YKW,0,0,BAL,BAL,4.0,3.0,49.0,4.9799855233920045,85.36017202245849,"Punt by Forfeit, N. of 49 yards. Touchback."
152748,14,3244,4,5:12,SJS,17,20,OCO,OCO,4.0,1.0,53.0,4.976024194269433,85.31836100824275,"Punt by Donaldson, N. of 31 yards."
223385,18,4593,4,13:22,OCO,13,17,YKW,YKW,4.0,13.0,49.0,4.965075426815027,85.3064150041811,"Punt by Dasistwirklichseinnachname, A. of 49 yards. Touchback."
47668,4,729,4,12:59,LV ,24,13,COL,LV ,4.0,2.0,84.0,4.954397426400002,85.29845100147334,"Punt by Kicksit, B. of 38 yards."
3486,1,22,4,9:55,ARI,10,21,SJS,SJS,4.0,5.0,75.0,4.949442225,85.29446900011946,"Punt by Nugent, A. of 31 yards. No return."
106882,10,2573,4,13:00,NO ,30,21,SJS,NO ,4.0,2.0,85.0,4.946899200000001,85.28252299605782,"Punt by Corbett, K. of 32 yards. No return."
166145,15,3384,3,0:35,PHI,31,20,YKW,PHI,4.0,1.0,71.0,4.941643875,85.27057699199618,"Punt by Harris Jr, S. of 46 yards."
190947,16,3934,3,1:24,BAL,10,16,CHI,CHI,4.0,2.0,91.0,4.9386831872000005,85.2665949906423,"Punt by Brand (R), F. of 51 yards. No return."
138049,12,2923,4,13:02,COL,31,3,SJS,COL,4.0,2.0,72.0,4.931946796800001,85.25464898658066,"Punt by (R) Donaldson, N. of 57 yards. No return."
180579,16,3885,3,0:37,CHI,14,27,BAL,BAL,4.0,1.0,71.0,4.928206940999999,85.25464898658066,"Punt by Fulture, K. of 44 yards."
161324,15,3361,4,5:41,BAL,17,31,YKW,YKW,4.0,7.0,81.0,4.926894694800001,85.25066698522677,"Punt by Frost, A. of 38 yards."
161069,15,3360,3,1:27,PHI,16,13,SJS,PHI,4.0,3.0,60.0,4.919576950400001,85.23872098116513,"Punt by Donaldson, N. of 60 yards. Touchback."
76376,9,2303,4,5:42,NO ,20,10,COL,NO ,4.0,8.0,63.0,4.9192366944,85.23872098116513,"Punt by McCormick, M. of 35 yards."
99077,10,2537,4,8:46,COL,24,31,NO ,NO ,4.0,9.0,79.0,4.908478118400001,85.23473897981125,"Punt by McCormick, M. of 61 yards."
97807,10,2531,4,10:01,COL,27,10,SJS,COL,4.0,4.0,63.0,4.9026304782,85.23473897981125,"Punt by Corbett, K. of 35 yards."
174322,16,3856,3,1:31,SJS,14,17,AZ ,AZ,4.0,2.0,70.0,4.894320412800001,85.23075697845738,"Punt by Donaldson, N. of 30 yards. Touchback."
152349,14,3242,4,1:17,AZ ,28,31,COL,AZ,4.0,17.0,60.0,4.892096053600001,85.22677497710349,"Punt by Corbett, K. of 40 yards. Touchback."
119737,11,2706,4,13:08,SJS,24,21,PHI,SJS,4.0,6.0,60.0,4.8874409472,85.21881097439574,"Punt by (R) Fulture, K. of 31 yards."
7707,1,31,4,13:09,OCO,7,12,ARI,ARI,4.0,5.0,75.0,4.880074394400001,85.2028829689802,"Punt by Ronaldo, C. of 55 yards."
100152,10,2542,4,10:04,COL,13,27,YKW,YKW,4.0,4.0,77.0,4.879399564799999,85.19890096762633,"Punt by McCormick, M. of 48 yards."
23325,2,112,3,1:35,COL,14,6,SJS,COL,4.0,3.0,63.0,4.869312400000001,85.18695496356469,"Punt by Nugent, A. of 51 yards. No return."
10520,1,45,4,13:11,ARI,13,17,OCO,OCO,4.0,4.0,63.0,4.8653849496,85.18297296221081,"Punt by Nugent, A. of 63 yards. Touchback."
124702,11,2729,4,1:22,BAL,36,36,NO ,BAL,4.0,9.0,65.0,4.856574585600001,85.1630629554414,"Punt by Meoff, B. of 45 yards. No return."
52308,4,750,4,10:08,SJS,23,7,COL,SJS,4.0,5.0,93.0,4.848605798399999,85.15908095408753,"Punt by Kicksit, B. of 34 yards."
158395,15,3348,3,1:40,PHI,14,19,NO ,NO ,4.0,3.0,92.0,4.8384,85.13917094731812,"Punt by Fulture, K. of 37 yards. No return."
161299,15,3361,4,13:15,BAL,17,24,YKW,YKW,4.0,6.0,69.0,4.8361803,85.13917094731812,"Punt by Frost, A. of 34 yards. No return."
121179,11,2713,3,1:41,NO ,17,24,COL,COL,4.0,3.0,61.0,4.8322636768,85.13518894596425,"Punt by Meoff, B. of 36 yards. No return."
15432,2,91,3,3:18,OCO,0,8,BAL,BAL,4.0,13.0,47.0,4.826018582692211,85.1232429419026,"Punt by Langdon, J. of 36 yards. No return."
110315,11,2663,3,5:10,PHI,20,24,BAL,BAL,4.0,1.0,71.0,4.821516,85.1232429419026,"Punt by (R) Fulture, K. of 34 yards. No return."
15633,2,96,4,13:19,SJS,9,13,YKW,YKW,4.0,6.0,66.0,4.807207202400002,85.08740492971768,"Punt by Laces, K. of 40 yards. No return."
230376,18,4627,3,5:17,AZ ,13,14,OCO,AZ,4.0,1.0,76.0,4.792621148,85.07944092700991,"Punt by Dasistwirklichseinnachname, A. of 46 yards."
108112,10,2579,3,5:18,OCO,3,7,NO ,NO ,4.0,1.0,70.0,4.788549472,85.07944092700991,"Punt by Madlad, B. of 51 yards."
194807,17,4214,3,1:55,COL,10,23,CHI,CHI,4.0,13.0,46.0,4.78806351964118,85.07944092700991,"Punt by Jones II (R), J. of 46 yards. Touchback."
37801,3,310,4,9:03,YKW,7,13,COL,COL,4.0,9.0,79.0,4.777794548800001,85.05554891888663,"Punt by Booter, A. of 42 yards."
38007,3,311,4,10:18,SJS,17,28,PHI,PHI,4.0,6.0,60.0,4.7725210223999985,85.05156691753275,"Punt by Blewitt, I. of 40 yards."
97120,10,2528,4,13:24,SJS,14,10,PHI,SJS,4.0,4.0,74.0,4.7713150464,85.04758491617888,"Punt by Meoff, B. of 43 yards. No return."
