,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,NFLpercentiles,play,result
54171,4,759,3,5:55,SJS,0,29,OCO,OCO,4.0,4.0,49.0,6.509406073993433,86.14344133375275,88.74288217257994,"Punt by Blewitt, I. of 49 yards. Touchback.",Touchback
90017,6,1628,4,13:11,BAL,21,23,PHI,PHI,4.0,3.0,79.0,6.487179932800001,86.138198594946,88.73491816987217,"Punt by Turkleton, T. of 46 yards.",Returned
279115,18,4548,4,10:06,CHI,16,23,PHI,PHI,4.0,4.0,74.0,6.485302521599999,86.13295585613925,88.7309361685183,"Punt by PuntBot, Z. of 47 yards. No return.",No return
230786,15,3382,4,5:51,AZ ,21,27,SJS,AZ,4.0,7.0,69.0,6.467714958400001,86.12771311733249,88.70704416039501,"Punt by Donaldson, N. of 31 yards. Touchback.",Touchback
218361,14,3247,3,13:37,NO ,3,24,SJS,SJS,4.0,9.0,46.0,6.4577515866293105,86.12247037852575,88.69908015768725,"Punt by Meoff, B. of 32 yards. No return.",No return
152456,10,2556,2,4:36,OCO,0,17,NO ,NO ,4.0,9.0,46.0,6.454061238316038,86.11722763971899,88.69310715565643,"Punt by Madlad, B. of 46 yards. Touchback.",Touchback
306894,19,4840,1,10:55,SJS,0,0,NO ,NO ,4.0,4.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Bobby, K. of 46 yards. Touchback.",Touchback
209570,14,3206,1,13:17,NO ,0,0,BAL,BAL,4.0,5.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Meoff, B. of 34 yards. No return.",No return
67857,5,1398,1,3:31,COL,14,14,YKW,YKW,4.0,5.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Leg, P. of 46 yards. Touchback.",Touchback
205923,14,3189,2,5:54,OCO,7,7,YKW,YKW,4.0,4.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by PuntBotPunt, Z. of 31 yards. No return.",No return
240567,16,3862,1,5:55,PHI,0,0,CHI,CHI,4.0,4.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Frost, K. of 46 yards. Touchback.",Touchback
185299,12,2914,1,3:08,BAL,0,0,OCO,OCO,4.0,4.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Turkleton, T. of 46 yards. Touchback.",Touchback
90780,6,1632,1,2:57,YKW,7,7,BAL,YKW,4.0,4.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Turkleton, T. of 46 yards. Touchback.",Touchback
66747,5,1393,1,13:26,YKW,0,0,SJS,SJS,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Lombardi, J. of 46 yards. Touchback.",Touchback
28991,3,270,1,9:32,OCO,0,0,COL,COL,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Sims, A. of 46 yards. Touchback.",Touchback
115116,8,1892,1,11:10,YKW,0,0,BAL,BAL,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Forfeit, N. of 42 yards. No return.",No return
247404,16,3894,1,2:06,YKW,7,7,BAL,YKW,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Brand (R), F. of 46 yards. Touchback.",Touchback
34566,3,296,1,1:12,PHI,0,0,ARI,ARI,4.0,5.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Harris, S. of 46 yards. Touchback.",Touchback
10773,1,59,1,13:51,YKW,0,0,COL,COL,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Booter, A. of 35 yards. No return.",No return
105961,7,1775,1,6:41,NO ,0,0,PHI,NO ,4.0,6.0,46.0,6.454061238316037,86.07790709866835,88.65726914347151,"Punt by Harris, S. of 46 yards. Touchback.",Touchback
283698,18,4571,1,5:50,OCO,0,10,AUS,OCO,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Crisco, A. of 33 yards.",Returned
155283,10,2569,2,2:33,PHI,7,17,COL,PHI,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by McCormick, M. of 45 yards. Touchback.",Touchback
241119,16,3864,3,7:31,COL,0,34,YKW,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Harris Jr, S. of 45 yards. Touchback.",Touchback
299497,19,4739,4,2:22,OCO,17,10,AUS,AUS,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Z, D. of 45 yards. Touchback.",Touchback
196858,13,3029,1,5:20,BAL,0,7,OCO,BAL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Anderson, A. of 45 yards. Touchback.",Touchback
186097,12,2917,4,6:13,COL,22,30,AZ ,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Jackson, D. of 45 yards. Touchback.",Touchback
98683,7,1742,3,10:15,YKW,20,7,NO ,NO ,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Forfeit, N. of 45 yards. Touchback.",Touchback
291519,18,4608,3,3:38,AUS,24,14,COL,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Crisco, A. of 45 yards. Touchback.",Touchback
194912,13,3019,4,13:58,NO ,23,13,SJS,SJS,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Meoff, B. of 45 yards. Touchback.",Touchback
136944,9,2355,3,10:51,COL,9,17,SJS,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Corbett, K. of 45 yards. Touchback.",Touchback
276848,18,4537,4,6:40,YKW,14,17,SJS,YKW,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by PuntMachine8, Z. of 32 yards. No return.",No return
30340,3,276,3,4:07,YKW,13,14,BAL,YKW,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Turkleton, T. of 45 yards. Touchback.",Touchback
271398,17,4334,4,12:39,OCO,30,0,COL,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Dasistwirklichseinnachname, A. of 45 yards. Touchback.",Touchback
114493,8,1889,2,14:09,NO ,0,6,YKW,NO ,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Forfeit, N. of 45 yards. Touchback.",Touchback
238962,16,3854,4,11:14,BAL,31,7,COL,COL,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Brand (R), F. of 45 yards. Touchback.",Touchback
894,1,51,3,2:40,ARI,13,14,COL,ARI,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Darkapple, J. of 45 yards. Touchback.",Touchback
30104,3,275,2,0:34,COL,9,3,LV ,LV ,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Kicksit, B. of 45 yards. Touchback.",Touchback
2064,1,57,3,12:25,OCO,0,6,YKW,OCO,4.0,1.0,45.0,6.4540612383160365,85.9940232777603,88.607494126548,"Punt by Booter, A. of 45 yards. Touchback.",Touchback
64075,5,1380,4,7:08,LV ,20,38,BAL,BAL,4.0,6.0,75.0,6.4487355264,85.94421725909615,88.58360211842472,"Punt by Kicksit, B. of 34 yards.",Returned
119515,8,1912,4,10:10,BAL,20,17,COL,BAL,4.0,5.0,75.0,6.444381599999999,85.9389745202894,88.57165611436308,"Punt by McCormick, M. of 47 yards.",Returned
113287,8,1884,1,12:40,NO ,0,0,COL,COL,4.0,16.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Leg, P. of 40 yards. Touchback.",Touchback
237303,15,3413,4,0:56,PHI,13,34,BAL,PHI,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Frost, A. of 40 yards. Touchback.",Touchback
1079,1,52,3,8:19,SJS,7,10,OCO,SJS,4.0,8.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Walsh, B. of 40 yards. Touchback.",Touchback
299524,19,4740,1,8:18,NO ,0,0,SJS,SJS,4.0,12.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Legman1, Z. of 39 yards. No return.",No return
221824,15,3341,1,1:58,COL,0,0,BAL,BAL,4.0,17.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Ramero, E. of 40 yards. Touchback.",Touchback
125966,9,2304,4,1:22,AZ ,56,21,PHI,PHI,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Jackson, D. of 40 yards. Touchback.",Touchback
184729,12,2911,2,5:44,COL,7,23,BAL,COL,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Turkleton, T. of 40 yards. Touchback.",Touchback
240318,16,3861,1,9:58,OCO,0,0,BAL,BAL,4.0,17.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Dasistwirklichseinnachname, A. of 40 yards. Touchback.",Touchback
64181,5,1381,2,8:18,YKW,10,10,PHI,PHI,4.0,10.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Lombardi, J. of 40 yards. Touchback.",Touchback
10398,1,45,1,0:09,ARI,0,3,OCO,ARI,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Ronaldo, C. of 40 yards. Touchback.",Touchback
52583,4,752,1,9:29,LV ,0,0,SJS,LV ,4.0,17.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Blewitt, I. of 38 yards. No return.",No return
237746,16,3849,1,11:38,COL,0,0,BAL,BAL,4.0,12.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Anderson, A. of 40 yards. Touchback.",Touchback
144298,10,2518,4,12:54,YKW,23,13,PHI,PHI,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by PuntMachine6, Z. of 40 yards. Touchback.",Touchback
295191,18,4626,3,5:26,BAL,14,12,YKW,YKW,4.0,9.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Brand, F. of 40 yards. Touchback.",Touchback
314636,19,4877,1,8:40,OCO,0,0,YKW,OCO,4.0,16.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Donaldson, N. of 40 yards. Touchback.",Touchback
249489,16,3904,1,10:41,BAL,0,0,CHI,CHI,4.0,24.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Brand (R), F. of 40 yards. Touchback.",Touchback
221836,15,3341,2,13:37,COL,0,0,BAL,BAL,4.0,12.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Ramero, E. of 40 yards. Touchback.",Touchback
88966,6,1624,1,12:28,SJS,0,0,NO ,NO ,4.0,10.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Blewitt, I. of 40 yards. Touchback.",Touchback
29245,3,271,2,7:21,SJS,7,10,ARI,SJS,4.0,7.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Ronaldo, C. of 40 yards. Touchback.",Touchback
1780,1,56,1,9:00,ARI,0,0,BAL,BAL,4.0,10.0,40.0,6.423907864210623,85.88392576281849,88.43228606697727,"Punt by Nugent, A. of 40 yards. Touchback.",Touchback
174458,12,2791,4,12:35,COL,21,31,YKW,YKW,4.0,1.0,71.0,6.423498374999999,85.8288770053476,88.34070003583801,"Punt by PuntMachine4, Z. of 41 yards.",Returned
219812,14,3254,3,0:55,OCO,27,21,NO ,OCO,4.0,1.0,61.0,6.4134045,85.82363426654084,88.3207900290686,"Punt by Meoff, B. of 39 yards. No return.",No return
62141,5,1371,4,5:57,YKW,24,21,SJS,YKW,4.0,8.0,87.0,6.407496491200002,85.8183915277341,88.31282602636085,"Punt by Blewitt, I. of 32 yards. No return.",No return
156249,10,2573,4,7:13,NO ,33,21,SJS,NO ,4.0,6.0,61.0,6.398096153399999,85.81314878892734,88.31282602636085,"Punt by Corbett, K. of 56 yards.",Returned
312493,19,4866,4,13:21,AZ ,24,27,YKW,YKW,4.0,2.0,62.0,6.3904095968000005,85.80528468071721,88.30486202365309,"Punt by Frost, A. of 35 yards.",Returned
12536,2,127,4,13:21,OCO,3,10,YKW,YKW,4.0,3.0,60.0,6.3904095968000005,85.80528468071721,88.30486202365309,"Punt by Langdon, J. of 40 yards.",Returned
152767,10,2557,4,13:22,PHI,10,16,SJS,SJS,4.0,3.0,82.0,6.3808383744,85.79742057250708,88.30088002229921,"Punt by Meoff, B. of 44 yards. No return.",No return
78854,6,1577,4,7:15,SJS,30,14,AZ ,SJS,4.0,4.0,77.0,6.377943824999999,85.79217783370032,88.30088002229921,"Punt by Law, C. of 30 yards.",Returned
113665,8,1885,4,13:23,AZ ,14,17,YKW,AZ,4.0,2.0,76.0,6.3712863136,85.78693509489358,88.29291601959144,"Punt by Forfeit, N. of 43 yards. No return.",No return
75253,5,1432,4,10:19,YKW,6,26,OCO,OCO,4.0,2.0,67.0,6.353310578400001,85.78169235608682,88.29291601959144,"Punt by Lombardi, J. of 35 yards. No return.",No return
14786,2,75,3,4:50,OCO,6,10,ARI,ARI,4.0,14.0,45.0,6.335208409800199,85.77644961728006,88.27698801417593,"Punt by Langdon, J. of 45 yards. Touchback.",Touchback
291337,18,4607,4,7:20,PHI,12,26,YKW,YKW,4.0,6.0,83.0,6.3278208,85.77120687847331,88.26902401146816,"Punt by Frost (R), B. of 43 yards. No return.",No return
71316,5,1414,4,12:47,COL,0,27,PHI,PHI,4.0,1.0,71.0,6.306908811,85.76596413966656,88.26504201011429,"Punt by Leg, P. of 55 yards. No return.",No return
53784,4,757,4,11:10,ARI,21,21,LV ,ARI,4.0,28.0,45.0,6.306642734759413,85.76072140085981,88.26504201011429,"Punt by Gooney, W. of 45 yards. Touchback.",Touchback
207796,14,3197,4,10:25,SJS,14,12,YKW,SJS,4.0,4.0,92.0,6.2933625,85.75285729264968,88.26504201011429,"Punt by PuntMachine6, Z. of 39 yards.",Returned
224986,15,3355,4,10:25,SJS,13,14,YKW,YKW,4.0,6.0,84.0,6.2933625,85.75285729264968,88.26504201011429,"Punt by Donaldson, N. of 63 yards. No return.",No return
78613,6,1576,4,10:26,YKW,41,14,NO ,YKW,4.0,3.0,82.0,6.283430457600001,85.74499318443955,88.24911400469877,"Punt by Lombardi, J. of 36 yards. No return.",No return
97769,7,1738,4,10:27,SJS,24,20,BAL,SJS,4.0,5.0,69.0,6.2735153208,85.7397504456328,88.241150001991,"Punt by Turkleton, T. of 35 yards.",Returned
286324,18,4583,4,10:28,AZ ,17,24,PHI,AZ,4.0,4.0,74.0,6.2636170752,85.73450770682605,88.23318599928324,"Punt by Frost (R), B. of 42 yards. No return.",No return
25673,2,114,4,10:29,ARI,17,3,PHI,ARI,4.0,3.0,63.0,6.2537357064000005,85.7292649680193,88.22920399792936,"Punt by Harris, S. of 63 yards. Touchback.",Touchback
9052,1,5,3,11:33,YKW,3,6,BAL,BAL,4.0,13.0,44.0,6.250854818693916,85.72402222921254,88.22522199657548,"Punt by Booter, A. of 32 yards.",Returned
212885,14,3221,4,10:30,YKW,16,17,PHI,PHI,4.0,4.0,60.0,6.243871199999998,85.7187794904058,88.22522199657548,"Punt by Forfeit, N. of 43 yards. No return.",No return
290487,18,4603,4,10:31,COL,17,28,OCO,OCO,4.0,3.0,74.0,6.234023541600001,85.71353675159904,88.18938398439056,"Punt by Harris Jr, S. of 34 yards.",Returned
58227,4,778,4,12:55,PHI,35,24,BAL,PHI,4.0,1.0,78.0,6.230671875,85.70829401279228,88.18938398439056,"Punt by Turkleton, T. of 75 yards. No return.",No return
86547,6,1612,4,6:15,PHI,20,24,SJS,SJS,4.0,8.0,64.0,6.229825000000001,85.70305127398554,88.18938398439056,"Punt by Harris, S. of 42 yards.",Returned
33443,3,291,1,13:23,OCO,0,0,SJS,OCO,4.0,1.0,49.0,6.224981904240005,85.68732305756527,88.14359096882093,"Punt by Blewitt, I. of 49 yards. Touchback.",Touchback
18396,2,103,1,3:43,YKW,0,0,ARI,ARI,4.0,1.0,49.0,6.224981904240005,85.68732305756527,88.14359096882093,"Punt by Booter, A. of 49 yards. Touchback.",Touchback
208265,14,3200,1,12:09,OCO,0,0,COL,COL,4.0,1.0,49.0,6.224981904240005,85.68732305756527,88.14359096882093,"Punt by PuntBotPunt, Z. of 36 yards. No return.",No return
161033,11,2670,1,9:53,BAL,0,0,NO ,BAL,4.0,1.0,49.0,6.224981904240005,85.68732305756527,88.14359096882093,"Punt by Meoff, B. of 49 yards. Touchback.",Touchback
101092,7,1753,1,12:29,PHI,0,0,NO ,PHI,4.0,1.0,49.0,6.224981904240005,85.68732305756527,88.14359096882093,"Punt by Leg, P. of 35 yards. No return.",No return
208656,14,3201,4,10:32,COL,34,37,OCO,OCO,4.0,6.0,77.0,6.224192716799999,85.67159484114501,88.10177995460518,"Punt by PuntMachine4, Z. of 42 yards. No return.",No return
122829,8,1927,4,3:09,AZ ,14,31,PHI,AZ,4.0,7.0,77.0,6.2172745572000006,85.66635210233827,88.08983395054355,"Punt by Harris, S. of 50 yards. No return.",No return
279518,18,4550,4,6:17,OCO,27,27,NO ,OCO,4.0,2.0,64.0,6.210358347200001,85.66110936353151,88.06992394377414,"Punt by PuntMachine8, Z. of 52 yards.",Returned
247704,16,3895,3,13:20,PHI,17,14,AZ ,PHI,4.0,10.0,44.0,6.2020946875721785,85.65586662472475,88.06195994106638,"Punt by Lawes, S. of 32 yards. No return.",No return
11446,2,122,2,10:47,OCO,7,7,BAL,BAL,4.0,7.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by PuntBotPunt, x. of 33 yards.",Returned
49485,4,738,1,12:56,BAL,0,0,SJS,SJS,4.0,8.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Turkleton, T. of 44 yards. Touchback.",Touchback
9766,1,27,1,5:09,BAL,0,0,OCO,OCO,4.0,7.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Harris, S. of 33 yards. No return.",No return
9997,1,28,2,12:20,YKW,0,3,SJS,SJS,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Booter, A. of 44 yards. Touchback.",Touchback
141500,10,2506,2,11:38,BAL,7,7,OCO,BAL,4.0,8.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Madlad, B. of 32 yards.",Returned
296413,19,4724,4,8:15,NO ,0,27,AZ ,NO ,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by PuntMachine8, Z. of 44 yards. Touchback.",Touchback
210665,14,3211,2,6:32,PHI,9,7,COL,PHI,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Corbett, K. of 44 yards. Touchback.",Touchback
232097,15,3389,1,7:46,YKW,0,0,AZ ,YKW,4.0,8.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Jackson, D. of 44 yards. Touchback.",Touchback
151326,10,2550,4,5:58,YKW,13,37,BAL,YKW,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Turkleton, T. of 30 yards. No return.",No return
102353,7,1758,4,11:15,SJS,13,41,PHI,SJS,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Harris, S. of 44 yards. Touchback.",Touchback
274556,17,4350,1,7:38,AZ ,7,0,PHI,PHI,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Lawes, S. of 31 yards. No return.",No return
146365,10,2528,2,10:20,SJS,14,0,PHI,PHI,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Corbett, K. of 44 yards. Touchback.",Touchback
171627,11,2718,4,3:18,COL,13,31,PHI,COL,4.0,3.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by (R) Fulture, K. of 44 yards. Touchback.",Touchback
210810,14,3212,1,10:11,SJS,6,0,AZ ,SJS,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Jackson, D. of 44 yards. Touchback.",Touchback
130133,9,2323,4,1:09,PHI,27,24,SJS,SJS,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by (R) Meoff, B. of 44 yards. Touchback.",Touchback
149805,10,2544,1,1:36,SJS,3,3,NO ,NO ,4.0,8.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Corbett, K. of 44 yards. Touchback.",Touchback
228100,15,3370,1,7:13,OCO,7,0,BAL,OCO,4.0,12.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Frost, A. of 44 yards. No return.",No return
268610,17,4321,3,12:45,NO ,17,13,YKW,YKW,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Frost, A. of 44 yards. Touchback.",Touchback
310006,19,4855,1,8:44,AUS,0,0,NO ,NO ,4.0,7.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Crisco, A. of 44 yards. Touchback.",Touchback
59604,5,1360,1,7:18,YKW,7,0,COL,YKW,4.0,12.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by PuntMachine4, Z. of 30 yards. No return.",No return
294684,18,4624,1,3:21,NO ,7,0,OCO,OCO,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Frost, A. of 44 yards. Touchback.",Touchback
81090,6,1588,2,13:02,SJS,0,3,OCO,OCO,4.0,17.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Blewitt, I. of 44 yards. Touchback.",Touchback
275634,17,4354,4,11:41,CHI,6,33,BAL,CHI,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Brand, F. of 44 yards. Touchback.",Touchback
164583,11,2686,2,12:48,COL,10,14,NO ,NO ,4.0,12.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Leg, P. of 44 yards. Touchback.",Touchback
206676,14,3192,3,13:33,COL,0,20,SJS,COL,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Legman3, Z. of 31 yards. No return.",No return
208526,14,3201,2,12:08,COL,14,6,OCO,COL,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by PuntBotPunt, Z. of 44 yards. Touchback.",Touchback
22013,2,76,2,6:17,SJS,0,28,ARI,SJS,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Ronaldo, C. of 30 yards. No return.",No return
25666,2,114,4,12:34,ARI,17,3,PHI,PHI,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Ronaldo, C. of 44 yards. Touchback.",Touchback
60934,5,1366,2,9:10,PHI,7,6,OCO,PHI,4.0,12.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Madlad, B. of 44 yards. Touchback.",Touchback
127790,9,2313,2,12:18,PHI,0,7,YKW,YKW,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Meoff, B. of 44 yards. Touchback.",Touchback
261741,17,4288,4,14:31,CHI,24,17,PHI,PHI,4.0,2.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Fulture, K. of 44 yards. Touchback.",Touchback
294866,18,4625,1,5:15,AUS,7,6,AZ ,AUS,4.0,10.0,44.0,6.195898788783396,85.56936143441334,87.94847290248079,"Punt by Clutch (R), C. of 44 yards. Touchback.",Touchback
298664,19,4735,4,10:35,AUS,20,24,BAL,BAL,4.0,5.0,69.0,6.1948011,85.48285624410192,87.83896786524907,"Punt by Z, D. of 36 yards.",Returned
3687,1,35,3,1:22,ARI,14,10,BAL,ARI,4.0,1.0,70.0,6.1893737280000005,85.47761350529517,87.8349858638952,"Punt by Harris, S. of 31 yards.",Returned
276477,17,4358,4,10:36,OCO,37,20,AZ ,OCO,4.0,2.0,83.0,6.1850374656,85.47237076648841,87.8349858638952,"Punt by Lawes, S. of 55 yards.",Returned
83890,6,1600,4,6:20,YKW,20,22,SJS,SJS,4.0,8.0,85.0,6.1812607999999996,85.46712802768167,87.82702186118743,"Punt by Forfeit, N. of 48 yards.",Returned
20007,2,100,4,7:36,SJS,9,21,COL,COL,4.0,5.0,78.0,6.1698880512,85.46188528887491,87.81507585712579,"Punt by Laces, K. of 52 yards.",Returned
83185,6,1597,4,10:39,SJS,28,20,BAL,SJS,4.0,4.0,64.0,6.1558470744,85.45664255006815,87.81507585712579,"Punt by Turkleton, T. of 45 yards.",Returned
20897,2,90,4,10:42,ARI,10,13,BAL,BAL,4.0,4.0,61.0,6.126807148799999,85.4513998112614,87.78321984629474,"Punt by Ronaldo, C. of 44 yards.",Returned
58872,4,996,3,3:38,OCO,27,9,ARI,OCO,4.0,11.0,44.0,6.120996109829283,85.44615707245465,87.76330983952535,"Punt by Ronaldo, C. of 44 yards. Touchback.",Touchback
235638,15,3405,4,10:43,BAL,17,30,PHI,PHI,4.0,2.0,81.0,6.117160543200002,85.4409143336479,87.76330983952535,"Punt by Frost, A. of 32 yards. No return.",No return
38806,3,315,4,10:44,COL,0,33,BAL,BAL,4.0,2.0,60.0,6.1075305984,85.43567159484114,87.75534583681758,"Punt by Kicksit, B. of 40 yards.",Returned
164703,11,2686,4,11:57,COL,20,36,NO ,NO ,4.0,10.0,47.0,6.105108398707633,85.4304288560344,87.75534583681758,"Punt by Leg, P. of 47 yards. Touchback.",Touchback
