,S,gameID,homeTeam,awayTeam,teamPoss,Q,time,totTime,awayScore,homeScore,down,distance,dist2goal,play
99,17,4218,YKW,PHI,PHI,2,2:47,1967,17,7,1,10,69,"Pass by Falconi, A. to Varga, N. falls incomplete."
100,17,4218,YKW,PHI,PHI,2,2:43,1963,17,7,2,10,69,"Pass by Falconi, A. to Hank, F. was dropped! Incomplete."
101,17,4218,YKW,PHI,PHI,2,2:40,1960,17,7,3,10,69,"Pass by Falconi, A. to Jones, V. falls incomplete."
102,17,4218,YKW,PHI,YKW,2,2:36,1956,17,7,4,10,69,"Punt by Castleberry, R. of 49 yards."
103,17,4218,YKW,PHI,YKW,2,2:36,1956,17,7,,,,"Returned by Snuggles, J. for 19 yards."
104,17,4218,YKW,PHI,YKW,2,2:25,1945,17,7,1,10,61,"Pass by Bigsby, C. to Canton, J. was dropped! Incomplete."
105,17,4218,YKW,PHI,YKW,2,2:22,1942,17,7,1,10,46,"Liberty Penalty on McMorris (R), J.: Unnecessary Roughness."
106,17,4218,YKW,PHI,YKW,2,2:10,1930,17,7,1,10,46,"Rush by Marshall, M. for 7 yds. Tackle by Stokeley, G.."
107,17,4218,YKW,PHI,YKW,2,2:10,1930,17,7,2,3,39,Yellowknife Wraiths : Timeout
108,17,4218,YKW,PHI,YKW,2,1:56,1916,17,7,2,3,39,"Pass by Bigsby, C., complete to Canton, J. for 13 yds. Tackle by McMorris (R), J.."
109,17,4218,YKW,PHI,YKW,2,1:56,1916,17,7,1,10,26,Yellowknife Wraiths : Timeout
110,17,4218,YKW,PHI,YKW,2,1:33,1893,17,7,1,10,26,"Pass by Bigsby, C., complete to Parker, J. for 26 yds."
111,17,4218,YKW,PHI,YKW,2,0:49,1849,17,14,,,,TOUCHDOWN! (Bobby (R) kick good)
112,17,4218,YKW,PHI,YKW,2,0:49,1849,17,14,,,70,"Bobby (R), K. kicks off."
113,17,4218,YKW,PHI,PHI,2,0:49,1849,17,14,,,80,"Kickoff of 62 yards. Returned by Emoji, E. for 12 yards."
114,17,4218,YKW,PHI,PHI,2,0:47,1847,17,14,1,10,80,"Rush by Brown, M. for a short gain. Tackle by Leaf Jr., R.."
115,17,4218,YKW,PHI,PHI,2,0:47,1847,17,14,2,10,80,Philadelphia Liberty : Timeout
116,17,4218,YKW,PHI,PHI,2,0:43,1843,17,14,1,10,65,"Wraiths Penalty on Storm, J.: Facemask."
117,17,4218,YKW,PHI,PHI,2,0:36,1836,17,14,1,10,65,"Rush by Brown, M. for 2 yds. Tackle by Maulolo, C.."
118,17,4218,YKW,PHI,PHI,2,0:36,1836,17,14,2,8,63,Philadelphia Liberty : Timeout
119,17,4218,YKW,PHI,PHI,2,0:28,1828,17,14,2,8,63,"Rush by Brown, M. for 7 yds. Tackle by Uchiha, L.."
120,17,4218,YKW,PHI,PHI,2,0:28,1828,17,14,3,1,56,Philadelphia Liberty : Timeout
121,17,4218,YKW,PHI,PHI,2,0:11,1811,17,14,3,1,56,"Rush by Brown, M. for 2 yds. Tackle by Maulolo, C.."
122,17,4218,YKW,PHI,PHI,3,15:00,1800,17,14,,,70,"Castleberry, R. kicks off."
123,17,4218,YKW,PHI,YKW,3,15:00,1800,17,14,,,,"Grithead, D. takes it down the left side."
124,17,4218,YKW,PHI,YKW,3,15:00,1800,17,14,,,,"Grithead, D. is finally brought down. A 34 yard return."
125,17,4218,YKW,PHI,YKW,3,14:50,1790,17,14,1,10,64,"Pass by Bigsby, C., complete to Helanen, T. for 9 yds. Tackle by Stokeley, G.."
126,17,4218,YKW,PHI,YKW,3,14:26,1766,17,14,2,1,55,"Pass by Bigsby, C. to Canton, J. falls incomplete."
127,17,4218,YKW,PHI,YKW,3,14:23,1763,17,14,3,1,55,"Pass by Bigsby, C. to Helanen, T. was dropped! Incomplete."
128,17,4218,YKW,PHI,PHI,3,14:16,1756,17,14,4,1,55,"Punt by Bobby (R), K. of 55 yards. Touchback."
129,17,4218,YKW,PHI,PHI,3,14:11,1751,17,14,1,10,80,"Falconi, A. SACKED by Danny Grithead - FS for -6 yds."
130,17,4218,YKW,PHI,PHI,3,13:40,1720,17,14,2,16,86,"Rush by Brown, M. for 1 yds. Tackle by Selich, A.."
131,17,4218,YKW,PHI,PHI,3,13:18,1698,17,14,3,15,85,"Pass by Falconi, A., complete to Jones, V. for 6 yds. Tackle by Snuggles, J.."
132,17,4218,YKW,PHI,YKW,3,12:46,1666,17,14,4,9,79,"Punt by Castleberry, R. of 43 yards."
133,17,4218,YKW,PHI,YKW,3,12:46,1666,17,14,,,,"Returned by Snuggles, J. for -2 yards."
134,17,4218,YKW,PHI,YKW,3,12:33,1653,17,14,1,10,66,"Pass by Bigsby, C. to Helanen, T. is incomplete. Broken up by McMorris (R), J.."
135,17,4218,YKW,PHI,YKW,3,12:28,1648,17,14,2,10,66,"Pass by Bigsby, C., complete to Swift, N. for 5 yds. Tackle by Emoji, E.."
136,17,4218,YKW,PHI,YKW,3,12:02,1622,17,14,3,5,61,"Rush by Marshall, M. for 6 yds. Tackle by Bohne, D.."
137,17,4218,YKW,PHI,YKW,3,11:37,1597,17,14,1,10,55,"Pass by Bigsby, C., complete to Swift, N. for 6 yds. Tackle by Emoji, E.."
138,17,4218,YKW,PHI,YKW,3,11:07,1567,17,14,2,4,49,"Pass by Bigsby, C., complete to Helanen, T. for 9 yds. Tackle by Garnett, L.."
139,17,4218,YKW,PHI,YKW,3,10:29,1529,17,14,1,10,40,"Pass by Bigsby, C., complete to Swift, N. for 17 yds. Tackle by Emoji, E.."
140,17,4218,YKW,PHI,YKW,3,9:51,1491,17,14,1,10,23,"Rush by Marshall, M. for 2 yds. Tackle by D'Attoria V, R.."
141,17,4218,YKW,PHI,YKW,3,9:39,1479,17,14,2,8,21,"Bigsby, C. SACKED by Luke Smyles - DE for -10 yds."
142,17,4218,YKW,PHI,YKW,3,9:10,1450,17,14,3,18,31,"Pass by Bigsby, C., complete to Parker, J. for 7 yds. Tackle by D'Attoria V, R.."
143,17,4218,YKW,PHI,YKW,3,8:48,1428,17,17,4,11,24,"41 yard FG by Bobby (R), K. is good."
144,17,4218,YKW,PHI,YKW,3,8:48,1428,17,17,,,70,"Bobby (R), K. kicks off."
145,17,4218,YKW,PHI,PHI,3,8:48,1428,17,17,,,89,"Kickoff of 66 yards. Returned by Emoji, E. for 7 yards."
146,17,4218,YKW,PHI,PHI,3,8:42,1422,17,17,1,10,89,"Pass by Falconi, A., complete to Jones, V. for 14 yds. Tackle by Kroustis, G.."
147,17,4218,YKW,PHI,PHI,3,8:08,1388,17,17,1,10,75,"Pass by Falconi, A., complete to Varga, N. for 15 yds. Tackle by Storm, J.."
148,17,4218,YKW,PHI,PHI,3,7:27,1347,17,17,1,10,60,"Rush by Brown, M. for 6 yds. Tackle by Grithead, D.."
149,17,4218,YKW,PHI,PHI,3,7:05,1325,17,17,2,4,54,"Pass by Falconi, A. to Hardwick, S. is incomplete. Broken up by Storm, J.."
150,17,4218,YKW,PHI,PHI,3,7:00,1320,17,17,3,4,54,"Pass by Falconi, A., complete to Brown, M. for 4 yds. Tackle by Grithead, D.."
151,17,4218,YKW,PHI,PHI,3,6:27,1287,17,17,1,10,50,"Pass by Falconi, A., complete to Jones, V. for 6 yds. Tackle by Grithead, D.."
152,17,4218,YKW,PHI,PHI,3,5:51,1251,17,17,2,4,44,"Pass by Falconi, A. to von Matt, J. is incomplete. Broken up by Brown, M.."
153,17,4218,YKW,PHI,PHI,3,5:44,1244,17,17,3,4,44,"Pass by Falconi, A., complete to Hank, F. for 10 yds. Tackle by Uchiha, L.. FUMBLE recovered by Selich, A. at the YKW - 34 yard line and returned for 0 yards."
154,17,4218,YKW,PHI,YKW,3,5:20,1220,17,17,1,10,66,"Pass by Bigsby, C., complete to Canton, J. for 7 yds. Tackle by McMorris (R), J.."
155,17,4218,YKW,PHI,YKW,3,4:49,1189,17,17,2,3,59,"Rush by Canton, J. for 3 yds. Tackle by Smyles, L.."
156,17,4218,YKW,PHI,YKW,3,4:31,1171,17,17,1,10,56,"Pass by Bigsby, C., complete to Marshall, M. for 10 yds. Tackle by Stokeley, G.."
157,17,4218,YKW,PHI,YKW,3,3:54,1134,17,17,1,10,46,"Rush by Canton, J. for 2 yds. Tackle by Smyles, L.."
158,17,4218,YKW,PHI,YKW,3,3:44,1124,17,17,2,8,44,"Pass by Bigsby, C. to Swift, N. falls incomplete."
159,17,4218,YKW,PHI,YKW,3,3:37,1117,17,17,1,10,29,"Liberty Penalty on McMorris (R), J.: Facemask."
160,17,4218,YKW,PHI,YKW,3,3:01,1081,17,17,1,10,29,"Rush by Canton, J. for 1 yds. Tackle by McGwire, A.."
161,17,4218,YKW,PHI,YKW,3,2:44,1064,17,17,2,9,28,"Pass by Bigsby, C., complete to Swift, N. for 12 yds. Tackle by Emoji, E.."
162,17,4218,YKW,PHI,YKW,3,2:10,1030,17,17,1,10,16,"Pass by Bigsby, C., complete to Marshall, M. for 13 yds. Tackle by D'Attoria V, R.."
163,17,4218,YKW,PHI,YKW,3,1:25,985,17,17,1,3,3,Rush by Morgan Marshall for 3 yds.
164,17,4218,YKW,PHI,YKW,3,1:14,974,17,24,,,,TOUCHDOWN! (Bobby (R) kick good)
165,17,4218,YKW,PHI,YKW,3,1:14,974,17,24,,,70,"Bobby (R), K. kicks off."
166,17,4218,YKW,PHI,PHI,3,1:14,974,17,24,,,92,"Kickoff of 64 yards. Returned by Emoji, E. for 2 yards."
167,17,4218,YKW,PHI,PHI,3,1:12,972,17,24,1,10,92,"Pass by Falconi, A. to Hank, F. was dropped! Incomplete."
168,17,4218,YKW,PHI,PHI,3,1:07,967,17,24,2,10,92,"Pass by Falconi, A. to von Matt, J. is incomplete. Broken up by Storm, J.."
169,17,4218,YKW,PHI,PHI,3,1:03,963,17,24,3,10,92,"Pass by Falconi, A. to Varga, N. falls incomplete."
170,17,4218,YKW,PHI,YKW,3,1:00,960,17,24,4,10,92,"Punt by Castleberry, R. of 59 yards."
171,17,4218,YKW,PHI,YKW,3,1:00,960,17,24,,,,"Returned by Snuggles, J. for -3 yards."
172,17,4218,YKW,PHI,YKW,3,0:46,946,17,24,1,10,70,"Rush by Marshall, M. for 7 yds. Tackle by Garnett, L.."
173,17,4218,YKW,PHI,YKW,3,0:09,909,17,24,2,3,63,"Pass by Bigsby, C., complete to Swift, N. for 3 yds. Tackle by Emoji, E.."
174,17,4218,YKW,PHI,YKW,4,15:00,900,17,24,1,10,60,"Pass by Bigsby, C., complete to Marshall, M. for 8 yds. Tackle by Stokeley, G.."
175,17,4218,YKW,PHI,YKW,4,14:25,865,17,24,2,2,52,"Rush by Marshall, M. for 4 yds. Tackle by Garnett, L.."
176,17,4218,YKW,PHI,YKW,4,13:57,837,17,24,1,10,48,"Pass by Bigsby, C., complete to Parker, J. for 9 yds. Tackle by Garnett, L.."
177,17,4218,YKW,PHI,YKW,4,13:22,802,17,24,2,1,39,"Pass by Bigsby, C., complete to Marshall, M. for 7 yds. Tackle by Garnett, L.."
178,17,4218,YKW,PHI,YKW,4,12:42,762,17,24,1,10,32,"Pass by Bigsby, C. to Swift, N. is incomplete. Broken up by Emoji, E.."
179,17,4218,YKW,PHI,YKW,4,12:35,755,17,24,2,10,32,"Rush by Marshall, M. for 8 yds. Tackle by Emoji, E.."
180,17,4218,YKW,PHI,YKW,4,12:08,728,17,24,3,2,24,"Pass by Bigsby, C., complete to Helanen, T. for 9 yds. Tackle by Stokeley, G.."
181,17,4218,YKW,PHI,YKW,4,11:37,697,17,24,1,5,10,"Liberty Penalty on Emoji, E.: Offsides."
182,17,4218,YKW,PHI,YKW,4,11:37,697,17,24,1,5,10,"Bigsby, C. throws the ball away to avoid the sack."
183,17,4218,YKW,PHI,YKW,4,11:13,673,17,24,2,5,10,"Pass by Bigsby, C., complete to Helanen, T. for 5 yds. Tackle by Stokeley, G.."
184,17,4218,YKW,PHI,YKW,4,10:41,641,17,24,1,5,5,"Pass by Bigsby, C. to Swift, N. falls incomplete."
185,17,4218,YKW,PHI,YKW,4,10:36,636,17,24,2,5,5,"Pass by Bigsby, C. to Parker, J. falls incomplete."
186,17,4218,YKW,PHI,YKW,4,10:33,633,17,24,3,5,5,Rush by Morgan Marshall for 5 yds.
187,17,4218,YKW,PHI,YKW,4,10:24,624,17,31,,,,TOUCHDOWN! (Bobby (R) kick good)
188,17,4218,YKW,PHI,YKW,4,10:24,624,17,31,,,70,"Bobby (R), K. kicks off."
189,17,4218,YKW,PHI,PHI,4,10:24,624,17,31,,,60,"Kickoff of 60 yards. Returned by Garnett, L. for 30 yards."
190,17,4218,YKW,PHI,PHI,4,10:15,615,17,31,1,10,60,"Pass by Falconi, A., complete to Brown, M. for 6 yds. Tackle by Selich, A.."
191,17,4218,YKW,PHI,PHI,4,9:40,580,17,31,2,4,54,"Pass by Falconi, A., complete to Varga, N. for 15 yds. Tackle by Storm, J.."
192,17,4218,YKW,PHI,PHI,4,9:03,543,17,31,1,10,39,"Pass by Falconi, A. to Jones, V. falls incomplete."
193,17,4218,YKW,PHI,PHI,4,8:56,536,17,31,2,10,39,"Pass by Falconi, A. to Brown, M. falls incomplete."
194,17,4218,YKW,PHI,PHI,4,8:49,529,17,31,3,10,39,"Pass by Falconi, A. to Hank, F. is incomplete. Broken up by Grithead, D.."
195,17,4218,YKW,PHI,YKW,4,8:44,524,17,31,4,10,39,"Punt by Castleberry, R. of 39 yards. Touchback."
196,17,4218,YKW,PHI,YKW,4,8:41,521,17,31,1,10,80,"Pass by Bigsby, C. to Marshall, M. falls incomplete."
197,17,4218,YKW,PHI,YKW,4,8:38,518,17,31,2,10,80,"Pass by Bigsby, C., complete to Canton, J. for 55 yds. Tackle by Emoji, E.."
198,17,4218,YKW,PHI,YKW,4,7:21,441,17,31,1,10,25,"Rush by Marshall, M. for 3 yds. Tackle by Cox III, J.."
199,17,4218,YKW,PHI,YKW,4,6:59,419,17,31,2,7,22,"Rush by Marshall, M. for 2 yds. Tackle by D'Attoria V, R.."
200,17,4218,YKW,PHI,YKW,4,6:42,402,17,31,3,5,20,"Pass by Bigsby, C., complete to Marshall, M. for 6 yds. Tackle by Stokeley, G.."
201,17,4218,YKW,PHI,YKW,4,6:13,373,17,31,1,10,14,"Pass by Bigsby, C. to Marshall, M. is incomplete. Broken up by D'Attoria V, R.."
202,17,4218,YKW,PHI,YKW,4,6:09,369,17,31,2,10,14,"Pass by Bigsby, C. to Parker, J. is incomplete. Broken up by D'Attoria V, R.."
203,17,4218,YKW,PHI,YKW,4,6:03,363,17,31,3,10,14,"Pass by Bigsby, C., complete to Marshall, M. for 7 yds. Tackle by Bohne, D.."
204,17,4218,YKW,PHI,YKW,4,5:25,325,17,34,4,3,7,"24 yard FG by Bobby (R), K. is good."
205,17,4218,YKW,PHI,YKW,4,5:25,325,17,34,,,70,"Bobby (R), K. kicks off."
206,17,4218,YKW,PHI,PHI,4,5:25,325,17,34,,,87,"Kickoff of 62 yards. Returned by Emoji, E. for 5 yards."
207,17,4218,YKW,PHI,PHI,4,5:20,320,17,34,1,10,87,"Rush by Brown, M. for 2 yds. Tackle by Leaf Jr., R.."
208,17,4218,YKW,PHI,PHI,4,5:03,303,17,34,2,8,85,"Pass by Falconi, A., complete to Hardwick, S. for 6 yds. Tackle by Storm, J.."
209,17,4218,YKW,PHI,PHI,4,4:28,268,17,34,3,2,79,"Pass by Falconi, A. to von Matt, J. is incomplete. Broken up by Brown, M.."
210,17,4218,YKW,PHI,YKW,4,4:23,263,17,34,4,2,79,"Punt by Castleberry, R. of 43 yards. No return."
211,17,4218,YKW,PHI,YKW,4,4:17,257,17,34,1,10,64,"Pass by Bigsby, C., to Swift, N.. INTERCEPTION by Emoji, E. at the YKW - 44 yard line and returned for -3 yards."
212,17,4218,YKW,PHI,PHI,4,3:54,234,17,34,1,10,47,"Pass by Falconi, A. to Hardwick, S. was dropped! Incomplete."
213,17,4218,YKW,PHI,PHI,4,3:50,230,17,34,2,10,47,"Rush by Brown, M. for 7 yds. Tackle by Grithead, D.."
214,17,4218,YKW,PHI,PHI,4,3:28,208,17,34,3,3,40,"Pass by Falconi, A. to Brown, M. was dropped! Incomplete."
215,17,4218,YKW,PHI,PHI,4,3:22,202,17,34,4,3,40,"Pass by Falconi, A., complete to Varga, N. for 16 yds. Tackle by Brown, M.."
216,17,4218,YKW,PHI,PHI,4,2:41,161,17,34,1,10,24,"Falconi, A. SACKED by Nero Alexander - DE for -3 yds."
217,17,4218,YKW,PHI,PHI,4,2:41,161,17,34,2,13,27,Falconi spikes the ball to stop the clock
218,17,4218,YKW,PHI,PHI,4,2:10,130,17,34,3,13,27,"Pass by Falconi, A. to von Matt, J. falls incomplete."
219,17,4218,YKW,PHI,PHI,4,2:06,126,17,34,4,13,27,"Pass by Falconi, A. to von Matt, J. is incomplete. Broken up by Storm, J.."
220,17,4218,YKW,PHI,PHI,4,2:06,126,17,34,4,13,27,Turnover on downs.
221,17,4218,YKW,PHI,YKW,4,2:01,121,17,34,1,10,73,"Pass by Bigsby, C. to Canton, J. is incomplete. Broken up by Hardshaft, R.."
222,17,4218,YKW,PHI,YKW,4,1:54,114,17,34,2,10,73,"Pass by Bigsby, C., complete to Canton, J. for 4 yds. Tackle by Bohne, D.."
223,17,4218,YKW,PHI,YKW,4,1:08,68,17,34,3,6,69,"Rush by Marshall, M. for 3 yds. Tackle by Stokeley, G.."
224,17,4218,YKW,PHI,PHI,4,0:45,45,17,34,4,3,66,"Punt by Bobby (R), K. of 66 yards. Touchback."
225,17,4218,YKW,PHI,PHI,4,0:41,41,17,34,1,10,80,"Pass by Falconi, A., complete to Hank, F. for 5 yds. Tackle by Selich, A.."
226,17,4218,YKW,PHI,PHI,4,0:41,41,17,34,2,5,75,Philadelphia Liberty : Timeout
227,17,4218,YKW,PHI,PHI,4,0:22,22,17,34,2,5,75,"Pass by Falconi, A., complete to von Matt, J. for 7 yds. Tackle by Storm, J.."
228,17,4218,YKW,PHI,PHI,4,0:22,22,17,34,1,10,68,Philadelphia Liberty : Timeout
229,17,4218,YKW,PHI,PHI,4,0:03,3,17,34,1,10,68,"Falconi, A. throws the ball away to avoid the sack."
0,17,4219,BAL,CHI,BAL,1,15:00,3600,0,0,,,70,"Brand, F. kicks off."
1,17,4219,BAL,CHI,CHI,1,15:00,3600,0,0,,,90,"Kickoff of 61 yards. Returned by Oles, K. for 1 yards."
2,17,4219,BAL,CHI,CHI,1,14:55,3595,0,0,1,10,90,"Rush by Torenson (R), S. for 3 yds. Tackle by Horne, B.."
3,17,4219,BAL,CHI,CHI,1,14:34,3574,0,0,2,7,87,"Pass by Jenkins, R., complete to Oles, K. for 10 yds. Tackle by Troyski, X.."
4,17,4219,BAL,CHI,CHI,1,13:54,3534,0,0,1,10,77,"Rush by Torenson (R), S. for a short gain. Tackle by Hobbs, J.."
5,17,4219,BAL,CHI,CHI,1,13:29,3509,0,0,1,10,62,"Hawks Penalty on Hobbs, J.: Facemask."
6,17,4219,BAL,CHI,CHI,1,13:22,3502,0,0,1,10,62,"Rush by Danielsson, A. for 5 yds. Tackle by Hobbs, J.."
7,17,4219,BAL,CHI,CHI,1,12:51,3471,0,0,2,5,57,"Rush by Danielsson, A. for 1 yds. Tackle by Asipi III, A.."
8,17,4219,BAL,CHI,CHI,1,12:24,3444,0,0,3,4,56,"Rush by Torenson (R), S. for 6 yds. Tackle by Horne, B.."
9,17,4219,BAL,CHI,CHI,1,11:58,3418,0,0,1,10,50,"Rush by Torenson (R), S. for 2 yds. Tackle by Acho, M.."
10,17,4219,BAL,CHI,CHI,1,11:28,3388,0,0,2,8,48,"Rush by Jenkins, R. for 24 yds. Tackle by Green, W.."
11,17,4219,BAL,CHI,CHI,1,10:45,3345,0,0,1,10,24,"Pass by Jenkins, R., to Batoff, R.. INTERCEPTION by Horne, B. at the BAL - 18 yard line and returned for 0 yards."
12,17,4219,BAL,CHI,BAL,1,10:14,3314,0,0,1,10,82,"Rush by Jimbo, D. for 11 yds. Tackle by Nikko, G.."
13,17,4219,BAL,CHI,BAL,1,9:35,3275,0,0,1,10,71,"Rush by Jimbo, D. for 4 yds. Tackle by Nikko, G.."
14,17,4219,BAL,CHI,BAL,1,9:06,3246,0,0,2,6,67,"Pass by Havran, C., complete to L'Alto, V. for 5 yds. Tackle by Dugnutt, B.."
15,17,4219,BAL,CHI,BAL,1,8:30,3210,0,0,3,1,62,"Rush by Jeremy, R. for -1 yds. Tackle by Saul, C.."
16,17,4219,BAL,CHI,CHI,1,8:19,3199,0,0,4,2,63,"Punt by Brand, F. of 58 yards. No return."
17,17,4219,BAL,CHI,CHI,1,8:11,3191,0,0,1,10,95,"Pass by Jenkins, R. to Adams, R. falls incomplete."
18,17,4219,BAL,CHI,CHI,1,8:04,3184,0,0,2,10,95,"Rush by Torenson (R), S. for 8 yds. Tackle by Asipi III, A.."
19,17,4219,BAL,CHI,CHI,1,7:26,3146,0,0,3,2,87,"Pass by Jenkins, R. to Harp, D. falls incomplete."
20,17,4219,BAL,CHI,BAL,1,7:23,3143,0,0,4,2,87,"Punt by Fulture, K. of 61 yards. No return."
21,17,4219,BAL,CHI,BAL,1,7:13,3133,0,0,1,10,74,"Pass by Havran, C., complete to Espeeyeeseetee, A. for 42 yds. Tackle by Ridley, X.."
22,17,4219,BAL,CHI,BAL,1,5:56,3056,0,0,1,10,32,"Rush by Jimbo, D. for 4 yds. Tackle by Dugnutt, B.."
23,17,4219,BAL,CHI,BAL,1,5:30,3030,0,0,2,6,28,"Pass by Havran, C. to Maddox, E. falls incomplete."
24,17,4219,BAL,CHI,BAL,1,5:26,3026,0,0,3,6,28,"Pass by Havran, C. to L'Alto, V. is incomplete. Broken up by Lewis, L.."
25,17,4219,BAL,CHI,BAL,1,5:21,3021,0,3,4,6,28,"45 yard FG by Brand, F. is good."
26,17,4219,BAL,CHI,BAL,1,5:21,3021,0,3,,,70,"Brand, F. kicks off."
27,17,4219,BAL,CHI,CHI,1,5:21,3021,0,3,,,,"Oles, K. takes it down the left side."
28,17,4219,BAL,CHI,CHI,1,5:21,3021,0,3,,,,"Oles, K. has blockers in front of him."
29,17,4219,BAL,CHI,CHI,1,5:21,3021,0,3,,,,A 42 yard return.
30,17,4219,BAL,CHI,CHI,1,5:14,3014,0,3,1,10,53,"Pass by Jenkins, R. to Batoff, R. falls incomplete."
31,17,4219,BAL,CHI,CHI,1,5:10,3010,0,3,2,10,53,"Pass by Jenkins, R., complete to Batoff, R. for 14 yds. Tackle by Acho, M.."
32,17,4219,BAL,CHI,CHI,1,4:32,2972,0,3,1,10,39,"Rush by Torenson (R), S. for 9 yds. Tackle by Horne, B.."
33,17,4219,BAL,CHI,CHI,1,4:07,2947,0,3,2,11,40,"Butchers Penalty on Torenson (R), S.: Illegal block below the waist."
34,17,4219,BAL,CHI,CHI,1,3:44,2924,0,3,2,11,40,"Pass by Jenkins, R., complete to Oles, K. for 8 yds. Tackle by Hornbacher, A.."
35,17,4219,BAL,CHI,CHI,1,2:56,2876,0,3,3,3,32,"Rush by Danielsson, A. for 3 yds. Tackle by Horne, B.."
36,17,4219,BAL,CHI,CHI,1,2:29,2849,0,3,1,10,29,"Rush by Torenson (R), S. for 15 yds. Tackle by Green, W.."
37,17,4219,BAL,CHI,CHI,1,1:52,2812,0,3,1,10,14,"Pass by Jenkins, R., to Adams, R.. INTERCEPTION by Troyski, X. at the BAL - 4 yard line and returned for 88 yards."
38,17,4219,BAL,CHI,BAL,1,1:25,2785,0,3,1,8,8,"Pass by Havran, C., complete to Jimbo, D. for 3 yds. Tackle by Rambo, J.."
39,17,4219,BAL,CHI,BAL,1,0:44,2744,0,3,1,3,3,"Butchers Penalty on Rambo, J.: Facemask."
40,17,4219,BAL,CHI,BAL,1,0:36,2736,0,3,1,3,3,Rush by Dorfus Jimbo for 3 yds.
41,17,4219,BAL,CHI,BAL,1,0:20,2720,0,10,,,,TOUCHDOWN! (Brand kick good)
42,17,4219,BAL,CHI,BAL,1,0:20,2720,0,10,,,70,"Brand, F. kicks off."
43,17,4219,BAL,CHI,CHI,1,0:20,2720,0,10,,,,The kick sails into the endzone.
44,17,4219,BAL,CHI,CHI,1,0:20,2720,0,10,,,,"Lewis, L. takes it out of the endzone!"
45,17,4219,BAL,CHI,CHI,1,0:20,2720,0,10,,,86,"Kickoff of 74 yards. Returned by Lewis, L. for 14 yards."
46,17,4219,BAL,CHI,CHI,1,0:14,2714,0,10,1,10,86,"Rush by Danielsson, A. for 0 yds. Tackle by Horne, B.."
47,17,4219,BAL,CHI,CHI,1,0:00,2700,0,10,2,10,86,"Rush by Torenson (R), S. for 8 yds. Tackle by Acho, M.."
48,17,4219,BAL,CHI,CHI,2,15:00,2700,0,10,3,2,78,"Rush by Torenson (R), S. for 5 yds. Tackle by Horne, B.."
49,17,4219,BAL,CHI,CHI,2,14:23,2663,0,10,1,10,73,"Rush by Torenson (R), S. for 5 yds. Tackle by Acho, M.."
50,17,4219,BAL,CHI,CHI,2,13:49,2629,0,10,2,5,68,"Pass by Jenkins, R. to Hasselhoff, F. was dropped! Incomplete."
51,17,4219,BAL,CHI,CHI,2,13:46,2626,0,10,3,5,68,"Rush by Danielsson, A. for 8 yds. Tackle by Green, W.."
52,17,4219,BAL,CHI,CHI,2,13:18,2598,0,10,1,10,60,"Rush by Torenson (R), S. for 1 yds. Tackle by Harris, B.."
53,17,4219,BAL,CHI,CHI,2,13:00,2580,0,10,2,9,59,"Pass by Jenkins, R., complete to Adams, R. for 32 yds. Tackle by Troyski, X.."
54,17,4219,BAL,CHI,CHI,2,11:47,2507,0,10,1,10,26,"Rush by Danielsson, A. for 6 yds. Tackle by Horne, B.."
55,17,4219,BAL,CHI,CHI,2,11:15,2475,0,10,2,4,20,"Pass by Jenkins, R., complete to Adams, R. for 20 yds."
56,17,4219,BAL,CHI,CHI,2,10:36,2436,7,10,,,,TOUCHDOWN! (Fulture kick good)
57,17,4219,BAL,CHI,CHI,2,10:36,2436,7,10,,,70,"Fulture, K. kicks off."
58,17,4219,BAL,CHI,BAL,2,10:36,2436,7,10,,,,The kick sails into the endzone.
59,17,4219,BAL,CHI,BAL,2,10:36,2436,7,10,,,,"Maddox, E. takes it out of the endzone!"
60,17,4219,BAL,CHI,BAL,2,10:36,2436,7,10,,,77,"Kickoff of 72 yards. Returned by Maddox, E. for 23 yards."
61,17,4219,BAL,CHI,BAL,2,10:27,2427,7,10,1,10,77,"Pass by Havran, C., complete to Jimbo, D. for 11 yds. Tackle by Nikko, G.."
62,17,4219,BAL,CHI,BAL,2,9:48,2388,7,10,1,10,66,"Pass by Havran, C., to Espeeyeeseetee, A.. INTERCEPTION by Ridley, X. at the BAL - 41 yard line and returned for 1 yards."
63,17,4219,BAL,CHI,CHI,2,9:23,2363,7,10,1,10,40,"Rush by Danielsson, A. for a short gain. Tackle by Hobbs, J.."
64,17,4219,BAL,CHI,CHI,2,9:09,2349,7,10,2,10,40,"Rush by Torenson (R), S. for a short gain. Tackle by Hobbs, J.."
65,17,4219,BAL,CHI,CHI,2,8:50,2330,7,10,3,10,40,"Pass by Jenkins, R., complete to Batoff, R. for 12 yds. Tackle by Green, W.."
66,17,4219,BAL,CHI,CHI,2,8:06,2286,7,10,1,10,28,"Rush by Danielsson, A. for 5 yds. Tackle by Horne, B.."
67,17,4219,BAL,CHI,CHI,2,7:40,2260,7,10,2,5,23,"Pass by Jenkins, R. to Oles, K. falls incomplete."
68,17,4219,BAL,CHI,CHI,2,7:33,2253,7,10,3,5,23,"Pass by Jenkins, R., complete to Adams, R. for 17 yds. Tackle by Troyski, X.."
69,17,4219,BAL,CHI,CHI,2,6:42,2202,7,10,1,6,6,Rush by Aksel Danielsson for 6 yds.
