,S,W,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,NFLpercentiles,play,result
332315,6,7,1603,4,10:46,SJS,22,17,YKW,YKW,SJS,4.0,11.0,SJS,47.0,27.0,20.0,9.09592458512905,2756.0,87.77891141374262,92.02983328458613,"Punt by Forfeit, N. of 47 yards. Touchback.",Touchback
176636,22,1,5364,5,13:47,AUS,24,24,AZ,AUS,AZ,4.0,4.0,AUS,68.0,43.0,25.0,9.0848707404,2757.0,87.77447544692366,92.02617724480842,"Punt by Crisco, A. of 43 yards.",Returned
115298,18,9,4601,4,9:37,OCO,10,13,SJS,OCO,SJS,4.0,3.0,OCO,60.0,45.0,15.0,9.053685014400001,2758.0,87.77003948010469,92.01155308569757,"Punt by Dasistwirklichseinnachname, A. of 45 yards. No return.",No return
306205,4,6,746,4,9:38,BAL,16,13,LV,LV,BAL,4.0,3.0,LV,82.0,42.0,40.0,9.0393377536,2759.0,87.76560351328573,92.00058496636443,"Punt by Gooney, W. of 42 yards.",Returned
81539,16,6,3896,4,12:00,CHI,13,20,COL,CHI,COL,4.0,1.0,CHI,71.0,41.0,30.0,9.038848000000002,2760.0,87.76116754646675,92.00058496636443,"Punt by Fulture, K. of 41 yards. No return.",No return
230150,24,13,6112,4,6:37,HON,13,31,NO,HON,NO,4.0,2.0,HON,90.0,41.0,49.0,9.028026784800002,2761.0,87.75673157964778,91.99692892658672,"Punt by Powers, V. of 41 yards. No return.",No return
237960,25,2,6379,4,4:40,PHI,27,27,AUS,AUS,PHI,4.0,1.0,AUS,71.0,50.0,21.0,9.023616,2762.0,87.75229561282882,91.99327288680901,"Punt by QB (R), P. of 50 yards.",Returned
181189,22,5,5386,5,13:52,YKW,24,24,PHI,PHI,YKW,4.0,4.0,PHI,85.0,35.0,50.0,9.021892838400001,2763.0,87.74785964600984,91.99327288680901,"Punt by Louis (R), L. of 35 yards. No return.",No return
125351,19,5,4826,4,9:00,PHI,0,27,CHI,PHI,CHI,4.0,1.0,PHI,71.0,45.0,26.0,9.001128000000001,2764.0,87.74342367919088,91.98596080725358,"Punt by Frost, B. of 45 yards. No return.",No return
246308,25,8,6418,4,2:14,SJS,10,12,BER,SJS,BER,4.0,8.0,SJS,61.0,41.0,20.0,8.998522073599998,2765.0,87.73898771237191,91.98230476747587,"Punt by McDairmid (C), M. of 60 yards. Touchback.",Touchback
167050,21,7,5185,4,9:41,YKW,20,17,CHI,CHI,YKW,4.0,3.0,CHI,70.0,33.0,37.0,8.996436668800001,2766.0,87.73455174555295,91.98230476747587,"Punt by Espinosa, D. of 33 yards.",Returned
65442,15,3,3367,4,9:01,AZ,19,34,BAL,AZ,BAL,4.0,1.0,AZ,63.0,33.0,30.0,8.986850937,2767.0,87.73011577873397,91.97864872769816,"Punt by Jackson, D. of 33 yards. No return.",No return
270007,26,6,6705,4,9:42,BAL,23,20,PHI,PHI,BAL,4.0,3.0,PHI,74.0,49.0,25.0,8.9821831424,2768.0,87.725679811915,91.97499268792045,"Punt by Fencik, J. of 49 yards.",Returned
270804,26,7,6709,3,13:08,NY,21,20,HON,HON,NY,4.0,6.0,NY,48.0,28.0,20.0,8.976567680088142,2769.0,87.72124384509604,91.97133664814274,"Punt by Powers, V. of 48 yards. Touchback.",Touchback
236591,25,1,6373,3,13:24,SAR,7,3,COL,COL,SAR,4.0,6.0,SAR,48.0,31.0,17.0,8.971904692555249,2770.0,87.71680787827707,91.97133664814274,"Punt by Banana, S. of 31 yards.",Returned
187133,22,10,5415,4,6:41,YKW,27,7,SAR,SAR,YKW,4.0,2.0,SAR,63.0,33.0,30.0,8.971498077600002,2771.0,87.7123719114581,91.97133664814274,"Punt by Espinosa, D. of 33 yards.",Returned
135340,19,14,4874,3,13:29,AUS,14,3,NO,NO,AUS,4.0,3.0,AUS,48.0,28.0,20.0,8.970728932913135,2772.0,87.70793594463913,91.97133664814274,"Punt by Prohaska (R), H. of 48 yards. Touchback.",Touchback
146441,20,2,4977,3,13:59,AUS,21,17,YKW,YKW,AUS,4.0,4.0,AUS,48.0,28.0,20.0,8.96600859387496,2773.0,87.70349997782017,91.96768060836501,"Punt by Donaldson, N. of 48 yards. Touchback.",Touchback
29391,12,5,2895,3,14:02,SJS,14,3,COL,COL,SJS,4.0,3.0,SJS,48.0,47.0,1.0,8.965722920989402,2774.0,87.6990640110012,91.96768060836501,"Punt by Leg, P. of 47 yards. No return.",No return
368121,9,3,2327,1,1:56,BAL,10,0,AZ,AZ,BAL,4.0,2.0,BAL,48.0,28.0,20.0,8.963973942105609,2778.0,87.68797409395378,91.96768060836501,"Punt by Jackson, D. of 48 yards. Touchback.",Touchback
155462,20,10,5020,2,7:41,YKW,0,10,PHI,YKW,PHI,4.0,2.0,PHI,48.0,28.0,20.0,8.963973942105609,2778.0,87.68797409395378,91.96768060836501,"Punt by Donaldson, N. of 48 yards. Touchback.",Touchback
248132,25,9,6427,2,1:16,SAR,10,23,AZ,SAR,AZ,4.0,3.0,AZ,48.0,28.0,20.0,8.963973942105609,2778.0,87.68797409395378,91.96768060836501,"Punt by Small, J. of 48 yards. Touchback.",Touchback
354823,8,3,1887,2,13:05,PHI,0,17,SJS,PHI,SJS,4.0,3.0,SJS,48.0,28.0,20.0,8.963973942105609,2778.0,87.68797409395378,91.96768060836501,"Punt by Harris, S. of 48 yards. Touchback.",Touchback
376126,9,12,2364,2,10:52,COL,7,2,PHI,PHI,COL,4.0,5.0,COL,48.0,45.0,3.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by (R) Meoff, B. of 45 yards. No return.",No return
33313,12,10,2914,1,9:23,BAL,0,0,OCO,OCO,BAL,4.0,1.0,BAL,47.0,27.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Anderson, A. of 47 yards. Touchback.",Touchback
196355,23,3,5612,1,10:56,OCO,0,0,AUS,OCO,AUS,4.0,1.0,AUS,47.0,44.0,3.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Dasistwirklichseinnachname, A. of 44 yards. No return.",No return
176271,22,1,5363,2,13:02,SJS,7,0,NO,NO,SJS,4.0,5.0,SJS,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Prohaska, H. of 48 yards. Touchback.",Touchback
81592,16,6,3897,1,12:25,OCO,0,0,AUS,OCO,AUS,4.0,1.0,AUS,47.0,27.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Dasistwirklichseinnachname, A. of 47 yards. Touchback.",Touchback
93962,17,3,4302,2,11:23,AUS,7,10,OCO,AUS,OCO,4.0,4.0,OCO,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Crisco, A. of 48 yards. Touchback.",Touchback
71507,15,10,3396,2,6:18,NO,10,17,YKW,NO,YKW,4.0,5.0,YKW,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Crisco, A. of 48 yards. Touchback.",Touchback
190655,22,13,5433,1,11:14,HON,0,0,NO,HON,NO,4.0,1.0,NO,47.0,27.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Powers, V. of 47 yards. Touchback.",Touchback
267126,26,4,6691,2,3:56,BER,7,14,PHI,BER,PHI,4.0,6.0,PHI,48.0,48.0,0.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Hunt, K. of 48 yards. No return.",No return
131715,19,11,4857,2,12:02,NO,10,14,CHI,NO,CHI,4.0,5.0,CHI,48.0,0.0,48.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Prohaska (R), H. is BLOCKED BY Hockhertz (R), M.. No return.",No return
56707,14,8,3233,2,5:51,OCO,7,6,YKW,YKW,OCO,4.0,5.0,OCO,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Forfeit, N. of 48 yards. Touchback.",Touchback
342908,7,4,1742,1,7:56,YKW,7,0,NO,NO,YKW,4.0,5.0,YKW,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Leg, P. of 48 yards. Touchback.",Touchback
79879,16,5,3889,1,12:41,COL,0,0,YKW,COL,YKW,4.0,1.0,YKW,47.0,27.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Anderson, A. of 47 yards. Touchback.",Touchback
174760,21,15,5223,2,12:47,YKW,3,0,BAL,BAL,YKW,4.0,5.0,YKW,48.0,31.0,17.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Fulture, K. of 31 yards. No return.",No return
88341,16,13,3929,2,15:00,BAL,7,7,OCO,BAL,OCO,4.0,1.0,OCO,47.0,33.0,14.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Brand (R), F. of 33 yards.",Returned
61448,14,13,3256,1,9:24,SJS,3,0,PHI,PHI,SJS,4.0,5.0,SJS,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Fulture, K. of 48 yards. Touchback.",Touchback
153234,20,8,5010,1,13:44,YKW,0,0,CHI,YKW,CHI,4.0,1.0,CHI,47.0,30.0,17.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by Donaldson, N. of 30 yards.",Returned
368535,9,4,2329,1,2:48,PHI,0,7,AZ,PHI,AZ,4.0,6.0,AZ,48.0,28.0,20.0,8.963973942105607,2796.0,87.63917845894512,91.92198011114361,"Punt by (R) Meoff, B. of 48 yards. Touchback.",Touchback
103003,17,12,4345,4,6:42,YKW,27,10,SJS,SJS,YKW,4.0,2.0,SJS,72.0,48.0,24.0,8.957416300800004,2797.0,87.59703677416493,91.8762796139222,"Punt by Donaldson, N. of 48 yards.",Returned
41856,13,5,3029,4,12:06,BAL,13,7,OCO,OCO,BAL,4.0,1.0,OCO,62.0,42.0,20.0,8.955332896000002,2798.0,87.59260080734596,91.87262357414448,"Punt by Anderson, A. of 61 yards. Touchback.",Touchback
120069,18,14,4624,4,2:18,NO,20,23,OCO,NO,OCO,4.0,7.0,NO,75.0,57.0,18.0,8.945359244800002,2799.0,87.588164840527,91.86531149458906,"Punt by Frost, A. of 57 yards. No return.",No return
181547,22,5,5388,4,9:05,BAL,10,31,COL,BAL,COL,4.0,1.0,BAL,71.0,57.0,14.0,8.929969125000001,2800.0,87.58372887370803,91.85799941503363,"Punt by Brand, F. of 57 yards. No return.",No return
101988,17,11,4340,4,15:00,AZ,17,19,CHI,AZ,CHI,4.0,14.0,CHI,45.0,25.0,20.0,8.927257504838742,2801.0,87.57929290688905,91.85799941503363,"Punt by Lawes, S. of 45 yards. Touchback.",Touchback
240875,25,4,6393,2,11:22,AUS,7,3,NY,NY,AUS,4.0,18.0,AUS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Smalls, D. of 42 yards. Touchback.",Touchback
122399,19,2,4812,4,12:44,COL,16,7,PHI,COL,PHI,4.0,2.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Harris Jr, S. of 42 yards. Touchback.",Touchback
287981,2,15,183,2,5:24,OCO,3,10,ARI,OCO,ARI,4.0,11.0,ARI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Sims, A. of 42 yards. Touchback.",Touchback
46105,13,10,3049,2,5:35,SJS,7,7,BAL,BAL,SJS,4.0,8.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Frost, A. of 42 yards. Touchback.",Touchback
70233,15,9,3390,2,4:31,BAL,21,10,COL,BAL,COL,4.0,2.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Frost, A. of 42 yards. Touchback.",Touchback
12194,10,15,2578,3,11:44,COL,14,17,BAL,BAL,COL,4.0,2.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
149320,20,5,4991,1,3:43,YKW,3,7,BAL,BAL,YKW,4.0,2.0,YKW,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Brand, F. of 42 yards. Touchback.",Touchback
58756,14,10,3243,1,7:10,PHI,0,0,NO,NO,PHI,4.0,8.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Meoff, B. of 42 yards. Touchback.",Touchback
39897,13,3,3020,2,5:42,COL,14,10,AZ,AZ,COL,4.0,10.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Jackson, D. of 42 yards. Touchback.",Touchback
359737,8,8,1910,2,11:38,YKW,17,3,SJS,YKW,SJS,4.0,2.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Forfeit, N. of 42 yards. Touchback.",Touchback
246350,25,8,6419,1,4:24,OCO,3,0,PHI,PHI,OCO,4.0,10.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Fencik (R), J. of 42 yards. Touchback.",Touchback
199940,23,6,5629,1,12:03,CHI,0,0,AUS,CHI,AUS,4.0,7.0,AUS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Sidekick (R), S. of 42 yards. Touchback.",Touchback
132721,19,12,4861,4,3:30,OCO,27,30,YKW,YKW,OCO,4.0,3.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Donaldson, N. of 42 yards. Touchback.",Touchback
98291,17,8,4323,1,7:01,CHI,0,0,BAL,BAL,CHI,4.0,9.0,CHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Brand, F. of 42 yards. Touchback.",Touchback
160033,20,15,5041,1,6:35,AUS,7,0,YKW,YKW,AUS,4.0,13.0,AUS,42.0,38.0,4.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Donaldson, N. of 38 yards. No return.",No return
125993,19,5,4830,1,13:16,YKW,0,0,NO,YKW,NO,4.0,9.0,NO,42.0,40.0,2.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Donaldson, N. of 40 yards. No return.",No return
241229,25,4,6394,4,0:38,COL,20,19,BAL,COL,BAL,4.0,2.0,BAL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Banana, S. of 42 yards. Touchback.",Touchback
297889,3,12,320,2,14:38,BAL,7,3,ARI,ARI,BAL,4.0,14.0,BAL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Ronaldo, C. of 42 yards. Touchback.",Touchback
253195,25,12,6451,1,11:00,BER,0,0,CHI,BER,CHI,4.0,7.0,CHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Hunt, K. of 42 yards. Touchback.",Touchback
7140,10,9,2555,1,10:37,AZ,0,0,YKW,AZ,YKW,4.0,8.0,YKW,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Jackson, D. of 42 yards. Touchback.",Touchback
49984,13,14,3067,2,7:12,YKW,7,14,COL,COL,YKW,4.0,2.0,YKW,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Corbett, K. of 42 yards. Touchback.",Touchback
41862,13,5,3029,4,9:38,BAL,13,7,OCO,BAL,OCO,4.0,3.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Frost, A. of 42 yards. Touchback.",Touchback
165032,21,5,5176,2,11:18,SJS,10,7,AZ,SJS,AZ,4.0,2.0,AZ,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Bobby, K. of 42 yards. Touchback.",Touchback
19350,11,8,2701,1,5:17,OCO,7,7,SJS,OCO,SJS,4.0,7.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by (R) Anderson, A. of 42 yards. Touchback.",Touchback
13355,11,1,2674,1,5:59,NO,3,0,PHI,NO,PHI,4.0,2.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Meoff, B. of 42 yards. Touchback.",Touchback
224399,24,9,6133,2,8:38,YKW,7,7,NO,YKW,NO,4.0,9.0,NO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Smalls, D. of 42 yards. Touchback.",Touchback
329523,6,4,1591,3,12:19,PHI,13,24,OCO,OCO,PHI,4.0,2.0,PHI,42.0,38.0,4.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Madlad, B. of 38 yards. No return.",No return
350005,7,12,1773,4,13:04,SJS,3,16,OCO,OCO,SJS,4.0,3.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Madlad, B. of 42 yards. Touchback.",Touchback
71931,15,11,3398,2,8:33,YKW,7,3,SJS,SJS,YKW,4.0,19.0,YKW,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Donaldson, N. of 42 yards. Touchback.",Touchback
41347,13,4,3027,2,10:32,NO,7,14,OCO,NO,OCO,4.0,12.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Meoff, B. of 42 yards. Touchback.",Touchback
268296,26,5,6697,2,5:19,SAR,10,14,BAL,BAL,SAR,4.0,2.0,SAR,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by PhastBawls, D. of 42 yards. Touchback.",Touchback
5410,10,7,2547,1,11:31,AZ,0,0,SJS,AZ,SJS,4.0,7.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Jackson, D. of 42 yards. Touchback.",Touchback
107179,18,2,4562,3,1:45,COL,6,38,BAL,BAL,COL,4.0,2.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Brand, F. of 42 yards. Touchback.",Touchback
303976,4,4,736,4,10:58,COL,14,27,LV,LV,COL,4.0,3.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Gooney, W. of 42 yards. Touchback.",Touchback
13998,11,2,2677,1,10:02,PHI,0,0,SJS,PHI,SJS,4.0,7.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by (R) Fulture, K. of 42 yards. Touchback.",Touchback
127576,19,7,4837,2,1:30,PHI,6,10,COL,PHI,COL,4.0,14.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Frost, B. of 42 yards. Touchback.",Touchback
130033,19,9,4849,2,11:52,OCO,9,7,AUS,AUS,OCO,4.0,14.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Crisco, A. of 42 yards. Touchback.",Touchback
2944,10,4,2535,4,0:00,OCO,16,33,BAL,BAL,OCO,4.0,2.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
128412,19,8,4841,3,11:52,COL,10,20,YKW,YKW,COL,4.0,3.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Donaldson, N. of 42 yards. Touchback.",Touchback
70189,15,9,3390,1,2:38,BAL,7,3,COL,BAL,COL,4.0,2.0,COL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Frost, A. of 42 yards. Touchback.",Touchback
223711,24,8,6141,4,0:14,NO,27,20,BAL,NO,BAL,4.0,2.0,BAL,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Prohaska, H. of 42 yards. Touchback.",Touchback
2431,10,3,2533,3,13:21,PHI,10,21,OCO,OCO,PHI,4.0,2.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Madlad, B. of 42 yards. Touchback.",Touchback
23244,11,13,2719,3,8:04,PHI,10,13,BAL,BAL,PHI,4.0,2.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
71106,15,10,3394,3,8:27,OCO,6,17,PHI,PHI,OCO,4.0,2.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Fulture, K. of 42 yards. Touchback.",Touchback
68720,15,7,3383,2,10:26,OCO,10,7,COL,COL,OCO,4.0,20.0,OCO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Ramero, E. of 42 yards. Touchback.",Touchback
252270,25,12,6446,4,4:10,SJS,10,34,AZ,AZ,SJS,4.0,3.0,SJS,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Jay-Jaymison, J. of 42 yards. Touchback.",Touchback
354029,8,2,1883,3,0:43,PHI,14,24,BAL,BAL,PHI,4.0,3.0,PHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Turkleton, T. of 42 yards. Touchback.",Touchback
185953,22,9,5410,2,9:08,PHI,0,6,CHI,PHI,CHI,4.0,12.0,CHI,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Louis (R), L. of 42 yards. Touchback.",Touchback
216699,24,2,6179,3,1:47,NO,3,10,HON,HON,NO,4.0,2.0,NO,42.0,22.0,20.0,8.922094255848087,2850.0,87.46839373641485,91.77208248025738,"Punt by Powers, V. of 42 yards. Touchback.",Touchback
111178,18,5,4581,4,6:45,BAL,26,38,AUS,BAL,AUS,4.0,3.0,BAL,79.0,56.0,23.0,8.915291700000003,2851.0,87.35749456594064,91.68250950570342,"Punt by Brand, F. of 56 yards.",Returned
296372,3,10,312,4,9:08,OCO,7,24,ARI,OCO,ARI,4.0,1.0,OCO,65.0,37.0,28.0,8.887545024,2852.0,87.35305859912168,91.68250950570342,"Punt by Sims, A. of 37 yards. No return.",No return
183455,22,7,5397,4,6:48,PHI,22,13,AZ,AZ,PHI,4.0,2.0,AZ,71.0,30.0,41.0,8.873347891200003,2853.0,87.3486226323027,91.675197426148,"Punt by Jay-Jaymison, J. of 30 yards. No return.",No return
77858,16,3,3879,4,6:49,YKW,20,13,SJS,SJS,YKW,4.0,4.0,SJS,70.0,53.0,17.0,8.8594067304,2854.0,87.34418666548375,91.66057326703715,"Punt by Donaldson, N. of 53 yards. No return.",No return
360521,8,9,1913,3,1:02,SJS,3,41,YKW,SJS,YKW,4.0,16.0,YKW,43.0,23.0,20.0,8.857857809223788,2855.0,87.33975069866477,91.65691722725943,"Punt by Blewitt, I. of 43 yards. Touchback.",Touchback
348239,7,10,1765,4,8:03,AZ,20,30,SJS,AZ,SJS,4.0,13.0,SJS,47.0,45.0,2.0,8.83217308260475,2856.0,87.33531473184581,91.64960514770401,"Punt by Jackson, D. of 45 yards. No return.",No return
122181,19,2,4811,4,6:51,CHI,27,32,YKW,CHI,YKW,4.0,4.0,CHI,73.0,48.0,25.0,8.8315844856,2857.0,87.33087876502684,91.64960514770401,"Punt by Fulture, K. of 48 yards.",Returned
180047,22,4,5381,4,9:58,HON,14,23,AZ,HON,AZ,4.0,10.0,AZ,46.0,35.0,11.0,8.83126756866976,2858.0,87.32644279820786,91.6459491079263,"Punt by Powers, V. of 35 yards.",Returned
218587,24,4,6164,3,5:35,YKW,19,14,SAR,SAR,YKW,4.0,5.0,YKW,49.0,29.0,20.0,8.817279442290335,2859.0,87.3220068313889,91.63863702837087,"Punt by Small, J. of 49 yards. Touchback.",Touchback
350656,7,13,1776,3,7:29,NO,19,7,COL,COL,NO,4.0,6.0,NO,47.0,33.0,14.0,8.807646412870746,2860.0,87.31757086456993,91.63863702837087,"Punt by McCormick, M. of 33 yards.",Returned
203545,23,9,5646,3,7:27,CHI,6,24,OCO,CHI,OCO,4.0,15.0,OCO,41.0,21.0,20.0,8.776340330431754,2861.0,87.31313489775097,91.61304474992689,"Punt by Sidekick (R), S. of 41 yards. Touchback.",Touchback
266429,26,4,6687,4,6:55,BAL,20,17,HON,HON,BAL,4.0,4.0,HON,83.0,33.0,50.0,8.776179899999999,2862.0,87.308698930932,91.61304474992689,"Punt by Powers, V. of 33 yards.",Returned
293318,3,6,298,5,14:12,BAL,17,17,SJS,SJS,BAL,4.0,6.0,SJS,82.0,46.0,36.0,8.7733346304,2863.0,87.30426296411302,91.60938871014916,"Punt by Blewitt, I. of 46 yards.",Returned
285549,2,12,101,4,9:57,LV,20,17,COL,COL,LV,4.0,2.0,COL,84.0,44.0,40.0,8.7711757664,2864.0,87.29982699729406,91.60938871014916,"Punt by Kicksit, B. of 44 yards.",Returned
84407,16,9,3910,3,7:32,YKW,30,7,COL,COL,YKW,4.0,10.0,YKW,41.0,21.0,20.0,8.751895072491255,2865.0,87.29539103047509,91.60573267037145,"Punt by Anderson, A. of 41 yards. Touchback.",Touchback
347559,7,9,1762,4,6:58,OCO,27,24,BAL,BAL,OCO,4.0,6.0,BAL,66.0,37.0,29.0,8.734835923200002,2866.0,87.29095506365613,91.60207663059374,"Punt by Turkleton, T. of 37 yards.",Returned
99251,17,8,4327,4,14:02,AUS,30,17,NO,NO,AUS,4.0,10.0,AUS,44.0,30.0,14.0,8.732582988615647,2867.0,87.28651909683715,91.59842059081603,"Punt by Frost, A. of 30 yards.",Returned
359843,8,8,1910,3,0:48,YKW,45,6,SJS,SJS,YKW,4.0,7.0,YKW,47.0,44.0,3.0,8.704754862351747,2868.0,87.2820831300182,91.5911085112606,"Punt by Blewitt, I. of 44 yards.",Returned
222650,24,7,6148,4,7:01,SJS,3,10,CHI,SJS,CHI,4.0,6.0,SJS,61.0,41.0,20.0,8.6936710536,2869.0,87.27764716319922,91.57648435214975,"Punt by McDairmid, M. of 61 yards. Touchback.",Touchback
273837,26,9,6723,5,14:19,COL,27,27,HON,COL,HON,4.0,6.0,COL,80.0,58.0,22.0,8.6875995852,2870.0,87.27321119638025,91.57648435214975,"Punt by Banana, S. of 58 yards. No return.",No return
334461,6,9,1613,4,13:42,OCO,31,14,COL,COL,OCO,4.0,9.0,OCO,48.0,28.0,20.0,8.674622922900824,2871.0,87.26877522956129,91.56917227259433,"Punt by McCormick, M. of 48 yards. Touchback.",Touchback
349317,7,11,1770,3,3:18,OCO,13,13,NO,NO,OCO,4.0,15.0,OCO,40.0,20.0,20.0,8.64624856297297,2872.0,87.26433926274231,91.55820415326119,"Punt by Leg, P. of 40 yards. Touchback.",Touchback
104972,17,14,4354,4,9:26,CHI,6,33,BAL,CHI,BAL,4.0,1.0,CHI,60.0,40.0,20.0,8.637242711999999,2873.0,87.25990329592335,91.55454811348348,"Punt by Fulture, K. of 60 yards. Touchback.",Touchback
206177,23,11,5659,3,12:48,COL,6,6,OCO,OCO,COL,4.0,2.0,COL,46.0,34.0,12.0,8.625207163512275,2874.0,87.25546732910438,91.55089207370577,"Punt by Dasistwirklichseinnachname, A. of 34 yards. No return.",No return
